epoch,sample_id,mode,codec_ce,mean_accuracy,q0_accuracy,residual_accuracy,q0_ce,residual_ce,kl_from_correct,mean_abs_logit_diff
10,ulsan_013408,same,5.74911093711853,0.12321428954601288,0.20000000298023224,0.11809523403644562,4.330978870391846,5.843653074900309,5.687720294744736e-10,0.0
10,ulsan_013408,zero,6.036166220903397,0.0892857164144516,0.05714285746216774,0.09142857044935226,5.899105548858643,6.0453035990397135,0.2807833254337311,0.440777063369751
10,ulsan_013408,random,5.8990103006362915,0.11249999701976776,0.1428571492433548,0.11047618836164474,5.195069789886475,5.945939668019613,0.15533548593521118,0.3515799939632416
10,ulsan_013408,shuffled,5.747531563043594,0.125,0.20000000298023224,0.11999999731779099,4.444400310516357,5.834406979878744,0.00854183454066515,0.06871093064546585
10,ulsan_014833,correct,6.198853582143784,0.044921875,0.15625,0.03750000149011612,5.265633583068848,6.26106824874878,0.0,0.0
10,ulsan_014833,same,6.198853582143784,0.044921875,0.15625,0.03750000149011612,5.265633583068848,6.26106824874878,4.0745362639427185e-10,0.0
10,ulsan_014833,zero,6.41010719537735,0.037109375,0.09375,0.03333333507180214,6.75502872467041,6.387112426757812,0.29619520902633667,0.4343918561935425
10,ulsan_014833,random,6.668419152498245,0.033203125,0.03125,0.03333333507180214,8.387060165405273,6.55384308497111,0.5208731889724731,0.5548721551895142
10,ulsan_014833,shuffled,6.202342748641968,0.044921875,0.125,0.03958333656191826,5.279818534851074,6.263844362894694,0.006906745955348015,0.05549465864896774
10,ulsan_016238,correct,6.254376411437988,0.03443877398967743,0.06122449040412903,0.03265306353569031,5.069763660430908,6.3333505948384605,0.0,0.0
10,ulsan_016238,same,6.254376411437988,0.03443877398967743,0.06122449040412903,0.03265306353569031,5.069763660430908,6.3333505948384605,-2.8509875016347053e-11,0.0
10,ulsan_016238,zero,6.479830175638199,0.02678571455180645,0.08163265138864517,0.023129252716898918,6.425893783569336,6.483425935109456,0.3417823016643524,0.5075197815895081
10,ulsan_016238,random,6.42884960770607,0.03826530650258064,0.10204081237316132,0.03401360660791397,6.157731533050537,6.446924146016439,0.2659290134906769,0.43831345438957214
10,ulsan_016238,shuffled,6.248419851064682,0.031887754797935486,0.06122449040412903,0.029931973665952682,5.024238586425781,6.330031935373942,0.004158098250627518,0.048344314098358154
10,ulsan_017657,correct,6.374383211135864,0.03125,0.18888889253139496,0.02074074000120163,4.290592670440674,6.513302580515544,0.0,0.0
10,ulsan_017657,same,6.374383211135864,0.03125,0.18888889253139496,0.02074074000120163,4.290592670440674,6.513302580515544,2.8457078360411003e-10,0.0
10,ulsan_017657,zero,6.690947026014328,0.02291666716337204,0.15555556118488312,0.014074074104428291,5.835294723510742,6.747990512847901,0.34428903460502625,0.5081720352172852
10,ulsan_017657,random,6.625811070203781,0.0243055559694767,0.15555556118488312,0.015555555932223797,5.374510288238525,6.709231122334798,0.2589956521987915,0.44299495220184326
10,ulsan_017657,shuffled,6.3968866765499115,0.03125,0.1666666716337204,0.02222222276031971,4.428462505340576,6.528114954630534,0.03788311034440994,0.155396968126297
10,ulsan_019266,correct,6.060283929109573,0.0736607164144516,0.1428571492433548,0.06904762238264084,4.697240352630615,6.1511535008748375,0.0,0.0
10,ulsan_019266,same,6.060283929109573,0.0736607164144516,0.1428571492433548,0.06904762238264084,4.697240352630615,6.1511535008748375,4.989228474805429e-10,0.0
10,ulsan_019266,zero,6.287582665681839,0.0468750037252903,0.1785714328289032,0.03809523954987526,5.581755638122559,6.334637800852458,0.24819234013557434,0.40256020426750183
10,ulsan_019266,random,6.326457977294922,0.0401785746216774,0.1428571492433548,0.03333333507180214,5.7680535316467285,6.363684940338135,0.21509726345539093,0.367751806974411
10,ulsan_019266,shuffled,6.07476532459259,0.066964291036129,0.1428571492433548,0.06190476566553116,4.781275749206543,6.16099796295166,0.010446869768202305,0.07131340354681015
10,ulsan_020724,correct,6.155303716659546,0.046875,0.26923078298568726,0.03205128386616707,3.5865859985351562,6.326551564534506,0.0,0.0
10,ulsan_020724,same,6.155303716659546,0.046875,0.26923078298568726,0.03205128386616707,3.5865859985351562,6.326551564534506,1.3880288585177425e-10,0.0
10,ulsan_020724,zero,6.367318034172058,0.030048077926039696,0.11538462340831757,0.024358974769711494,4.626620769500732,6.48336451848348,0.20723308622837067,0.398174524307251
10,ulsan_020724,random,6.321112096309662,0.03125,0.11538462340831757,0.025641025975346565,4.667688846588135,6.431340312957763,0.15857620537281036,0.3352902829647064
10,ulsan_020724,shuffled,6.1615487188100815,0.045673079788684845,0.26923078298568726,0.030769232660531998,3.6880557537078857,6.326448249816894,0.007453978527337313,0.06562722474336624
10,ulsan_022134,correct,6.410822659730911,0.0234375,0.09375,0.01875000074505806,4.614652633666992,6.530567328135173,0.0,0.0
10,ulsan_022134,same,6.410822659730911,0.0234375,0.09375,0.01875000074505806,4.614652633666992,6.530567328135173,4.0745362639427185e-10,0.0
10,ulsan_022134,zero,6.554087936878204,0.025390625,0.09375,0.02083333395421505,5.806743621826172,6.603910891215007,0.27789556980133057,0.43982112407684326
10,ulsan_022134,random,6.678237020969391,0.017578125,0.0625,0.01458333432674408,6.550389289855957,6.68676020304362,0.34511715173721313,0.4864464998245239
10,ulsan_022134,shuffled,6.406783223152161,0.02734375,0.09375,0.02291666716337204,4.669003486633301,6.522635205586751,0.014518054202198982,0.08836370706558228
10,ulsan_023595,correct,6.4789609014987946,0.0234375,0.125,0.01666666753590107,4.800502300262451,6.590858141581218,0.0,0.0
10,ulsan_023595,same,6.4789609014987946,0.0234375,0.125,0.01666666753590107,4.800502300262451,6.590858141581218,1.4551915228366852e-10,0.0
10,ulsan_023595,zero,6.675480842590332,0.01953125,0.0625,0.01666666753590107,5.434439182281494,6.7582169532775875,0.29409658908843994,0.4567982256412506
10,ulsan_023595,random,6.804910868406296,0.01953125,0.1875,0.008333333767950535,6.54586124420166,6.822180843353271,0.5420836806297302,0.6660500168800354
10,ulsan_023595,shuffled,6.487977504730225,0.02734375,0.25,0.01250000111758709,4.872941493988037,6.595646572113037,0.008725374937057495,0.07055321335792542
10,ulsan_024824,correct,6.224723279476166,0.0290178582072258,0.1071428656578064,0.02380952425301075,4.32009744644165,6.3516983350118,0.0,0.0
10,ulsan_024824,same,6.224723279476166,0.0290178582072258,0.1071428656578064,0.02380952425301075,4.32009744644165,6.3516983350118,3.15984460819152e-10,0.0
10,ulsan_024824,zero,6.4644730389118195,0.0290178582072258,0.1071428656578064,0.02380952425301075,5.625935077667236,6.520375569661458,0.2749949097633362,0.4277459383010864
10,ulsan_024824,random,6.389323592185974,0.03125,0.1428571492433548,0.02380952425301075,5.48254919052124,6.449775218963623,0.1777363270521164,0.34802693128585815
10,ulsan_024824,shuffled,6.240392118692398,0.03125,0.1785714328289032,0.02142857201397419,4.383505821228027,6.364184538523356,0.005343850236386061,0.04852940887212753
10,ulsan_026193,correct,5.2070054560899734,0.20178571343421936,0.2571428716182709,0.19809523224830627,3.7229278087615967,5.305943965911865,0.0,0.0
10,ulsan_026193,same,5.2070054560899734,0.20178571343421936,0.2571428716182709,0.19809523224830627,3.7229278087615967,5.305943965911865,9.641683007544088e-10,0.0
10,ulsan_026193,zero,5.435864150524139,0.15982143580913544,0.2857142984867096,0.15142856538295746,4.497400760650635,5.498428376515706,0.27114513516426086,0.43310099840164185
10,ulsan_026193,random,5.479896456003189,0.15803571045398712,0.20000000298023224,0.1552380919456482,5.059850215911865,5.507899538675944,0.28796812891960144,0.46064338088035583
10,ulsan_026193,shuffled,5.2080166935920715,0.20714285969734192,0.2571428716182709,0.20380951464176178,3.724475860595703,5.306919415791829,0.004996922332793474,0.0629245862364769
10,ulsan_027684,correct,6.028095752000809,0.05000000074505806,0.11428571492433548,0.04571428522467613,4.565560817718506,6.125598080952963,0.0,0.0
10,ulsan_027684,same,6.028095752000809,0.05000000074505806,0.11428571492433548,0.04571428522467613,4.565560817718506,6.125598080952963,3.9913825022885874e-10,0.0
10,ulsan_027684,zero,6.172239035367966,0.04285714402794838,0.05714285746216774,0.041904762387275696,4.878223419189453,6.2585067431132,0.24780316650867462,0.41877758502960205
10,ulsan_027684,random,6.144616961479187,0.05892857164144516,0.11428571492433548,0.05523809418082237,5.164073944091797,6.2099864959716795,0.2002999186515808,0.3470556139945984
10,ulsan_027684,shuffled,6.041655570268631,0.05000000074505806,0.1428571492433548,0.043809521943330765,4.426477432250977,6.149334112803142,0.025906352326273918,0.1056627631187439
