epoch,left,right,overlap_frames,mean_token_agreement,q0_agreement,residual_agreement,exact_sequence_same
6,2,11,100,0.6106250286102295,0.5199999809265137,0.6166666746139526,False
6,2,12,100,0.9306250214576721,0.9300000071525574,0.9306666851043701,False
6,2,13,100,0.9281250238418579,0.9599999785423279,0.9259999990463257,False
6,2,14,100,0.4581249952316284,0.7599999904632568,0.43799999356269836,False
6,2,15,100,0.32499998807907104,0.07000000029802322,0.34200000762939453,False
6,2,16,100,0.3137499988079071,0.1599999964237213,0.3240000009536743,False
6,2,17,100,0.9637500047683716,0.9599999785423279,0.9639999866485596,False
6,2,18,79,0.1542721539735794,0.08860759437084198,0.15864978730678558,False
6,2,19,100,0.47187501192092896,0.7699999809265137,0.4519999921321869,False
6,2,20,100,0.8943750262260437,0.9100000262260437,0.8933333158493042,False
6,3,4,100,0.47999998927116394,0.9700000286102295,0.44733333587646484,False
6,3,5,100,0.6200000047683716,0.7799999713897705,0.609333336353302,False
6,3,6,100,0.9781249761581421,0.9900000095367432,0.9773333072662354,False
6,3,7,100,0.6181250214576721,0.9700000286102295,0.5946666598320007,False
6,3,8,100,0.42750000953674316,0.75,0.4059999883174896,False
6,3,9,100,0.4625000059604645,0.7799999713897705,0.4413333237171173,False
6,3,10,100,0.7425000071525574,0.8299999833106995,0.7366666793823242,False
6,3,11,100,0.6081249713897705,0.550000011920929,0.6119999885559082,False
6,3,12,100,0.9200000166893005,0.9399999976158142,0.918666660785675,False
6,3,13,100,0.9024999737739563,0.949999988079071,0.8993333578109741,False
6,3,14,100,0.43437498807907104,0.75,0.41333332657814026,False
6,3,15,100,0.32875001430511475,0.09000000357627869,0.34466665983200073,False
6,3,16,100,0.3187499940395355,0.1899999976158142,0.32733333110809326,False
6,3,17,100,0.9549999833106995,0.9700000286102295,0.9539999961853027,False
6,3,18,79,0.1471519023180008,0.10126582533121109,0.15021097660064697,False
6,3,19,100,0.44437500834465027,0.7599999904632568,0.4233333468437195,False
6,3,20,100,0.8687499761581421,0.8799999952316284,0.8679999709129333,False
6,4,5,100,0.7043750286102295,0.7900000214576721,0.6986666917800903,False
6,4,6,100,0.48500001430511475,0.9599999785423279,0.4533333480358124,False
6,4,7,100,0.7093750238418579,1.0,0.6899999976158142,False
6,4,8,100,0.7562500238418579,0.7200000286102295,0.7586666941642761,False
6,4,9,100,0.846875011920929,0.7900000214576721,0.8506666421890259,False
6,4,10,100,0.6193749904632568,0.8399999737739563,0.6046666502952576,False
6,4,11,100,0.6668750047683716,0.5199999809265137,0.6766666769981384,False
6,4,12,100,0.46437498927116394,0.9100000262260437,0.4346666634082794,False
6,4,13,100,0.5106250047683716,0.9599999785423279,0.4806666672229767,False
6,4,14,100,0.8224999904632568,0.7599999904632568,0.8266666531562805,False
6,4,15,100,0.4156250059604645,0.05999999865889549,0.43933331966400146,False
6,4,16,100,0.5862500071525574,0.1599999964237213,0.6146666407585144,False
6,4,17,100,0.4962500035762787,0.9399999976158142,0.46666666865348816,False
6,4,18,79,0.26344937086105347,0.07594936341047287,0.2759493589401245,False
6,4,19,100,0.8193749785423279,0.7699999809265137,0.8226666450500488,False
6,4,20,100,0.48500001430511475,0.9100000262260437,0.4566666781902313,False
6,5,6,100,0.6324999928474426,0.7699999809265137,0.6233333349227905,False
6,5,7,100,0.9599999785423279,0.7900000214576721,0.9713333249092102,False
6,5,8,100,0.6675000190734863,0.9300000071525574,0.6499999761581421,False
6,5,9,100,0.7437499761581421,1.0,0.7266666889190674,False
6,5,10,100,0.8612499833106995,0.949999988079071,0.8553333282470703,False
6,5,11,100,0.9131249785423279,0.7300000190734863,0.9253333210945129,False
6,5,12,100,0.6175000071525574,0.7200000286102295,0.6106666922569275,False
6,5,13,100,0.65625,0.8299999833106995,0.6446666717529297,False
6,5,14,100,0.7149999737739563,0.9700000286102295,0.6980000138282776,False
6,5,15,100,0.3018749952316284,0.07000000029802322,0.3173333406448364,False
6,5,16,100,0.4975000023841858,0.3700000047683716,0.5059999823570251,False
6,5,17,100,0.6456249952316284,0.75,0.6386666893959045,False
6,5,18,79,0.20174050331115723,0.08860759437084198,0.20928269624710083,False
6,5,19,100,0.7356250286102295,0.9800000190734863,0.7193333506584167,False
6,5,20,100,0.6206250190734863,0.699999988079071,0.6153333187103271,False
6,6,7,100,0.6312500238418579,0.9599999785423279,0.609333336353302,False
6,6,8,100,0.43187499046325684,0.7400000095367432,0.4113333225250244,False
6,6,9,100,0.46937501430511475,0.7699999809265137,0.4493333399295807,False
6,6,10,100,0.7549999952316284,0.8199999928474426,0.7506666779518127,False
6,6,11,100,0.6175000071525574,0.5400000214576721,0.6226666569709778,False
6,6,12,100,0.9381250143051147,0.949999988079071,0.937333345413208,False
6,6,13,100,0.9075000286102295,0.9399999976158142,0.9053333401679993,False
6,6,14,100,0.4399999976158142,0.7400000095367432,0.41999998688697815,False
6,6,15,100,0.3293749988079071,0.09000000357627869,0.3453333377838135,False
6,6,16,100,0.31812500953674316,0.18000000715255737,0.32733333110809326,False
6,6,17,100,0.9756249785423279,0.9800000190734863,0.9753333330154419,False
6,6,18,79,0.15189872682094574,0.10126582533121109,0.15527425706386566,False
6,6,19,100,0.45124998688697815,0.75,0.4313333332538605,False
6,6,20,100,0.8762500286102295,0.8899999856948853,0.875333309173584,False
6,7,8,100,0.6606249809265137,0.7200000286102295,0.6566666960716248,False
6,7,9,100,0.7306249737739563,0.7900000214576721,0.7266666889190674,False
6,7,10,100,0.8424999713897705,0.8399999737739563,0.8426666855812073,False
6,7,11,100,0.9087499976158142,0.5199999809265137,0.9346666932106018,False
6,7,12,100,0.625,0.9100000262260437,0.6060000061988831,False
6,7,13,100,0.6456249952316284,0.9599999785423279,0.624666690826416,False
6,7,14,100,0.7018749713897705,0.7599999904632568,0.6980000138282776,False
6,7,15,100,0.3018749952316284,0.05999999865889549,0.3179999887943268,False
6,7,16,100,0.48875001072883606,0.1599999964237213,0.5106666684150696,False
6,7,17,100,0.6443750262260437,0.9399999976158142,0.624666690826416,False
6,7,18,79,0.19778481125831604,0.07594936341047287,0.2059071660041809,False
6,7,19,100,0.7225000262260437,0.7699999809265137,0.7193333506584167,False
6,7,20,100,0.621874988079071,0.9100000262260437,0.6026666760444641,False
6,8,9,100,0.8968750238418579,0.9300000071525574,0.8946666717529297,False
6,8,10,100,0.5406249761581421,0.8799999952316284,0.5180000066757202,False
6,8,11,100,0.7074999809265137,0.800000011920929,0.7013333439826965,False
6,8,12,100,0.39500001072883606,0.6899999976158142,0.37533333897590637,False
6,8,13,100,0.4231249988079071,0.7599999904632568,0.40066665410995483,False
6,8,14,100,0.9212499856948853,0.9599999785423279,0.918666660785675,False
6,8,15,100,0.38874998688697815,0.09000000357627869,0.4086666703224182,False
6,8,16,100,0.6343749761581421,0.4399999976158142,0.6473333239555359,False
6,8,17,100,0.4325000047683716,0.7200000286102295,0.41333332657814026,False
6,8,18,79,0.20253165066242218,0.10126582533121109,0.20928269624710083,False
6,8,19,100,0.9243749976158142,0.949999988079071,0.9226666688919067,False
6,8,20,100,0.3943749964237213,0.6299999952316284,0.3786666691303253,False
6,9,10,100,0.6106250286102295,0.949999988079071,0.5879999995231628,False
6,9,11,100,0.7450000047683716,0.7300000190734863,0.7459999918937683,False
6,9,12,100,0.4412499964237213,0.7200000286102295,0.42266666889190674,False
6,9,13,100,0.4937500059604645,0.8299999833106995,0.4713333249092102,False
6,9,14,100,0.9481250047683716,0.9700000286102295,0.9466666579246521,False
6,9,15,100,0.4124999940395355,0.07000000029802322,0.43533334136009216,False
6,9,16,100,0.6412500143051147,0.3700000047683716,0.659333348274231,False
6,9,17,100,0.47437500953674316,0.75,0.4560000002384186,False
6,9,18,79,0.19066455960273743,0.08860759437084198,0.1974683552980423,False
6,9,19,100,0.9399999976158142,0.9800000190734863,0.937333345413208,False
6,9,20,100,0.4612500071525574,0.699999988079071,0.445333331823349,False
6,10,11,100,0.784375011920929,0.6800000071525574,0.7913333177566528,False
6,10,12,100,0.7450000047683716,0.7699999809265137,0.7433333396911621,False
6,10,13,100,0.7681249976158142,0.8799999952316284,0.7606666684150696,False
6,10,14,100,0.5818750262260437,0.9200000166893005,0.559333324432373,False
6,10,15,100,0.29249998927116394,0.07000000029802322,0.3073333203792572,False
6,10,16,100,0.4050000011920929,0.3199999928474426,0.41066667437553406,False
6,10,17,100,0.7681249976158142,0.800000011920929,0.765999972820282,False
6,10,18,79,0.20806962251663208,0.08860759437084198,0.21603375673294067,False
6,10,19,100,0.6025000214576721,0.9300000071525574,0.5806666612625122,False
6,10,20,100,0.7337499856948853,0.75,0.7326666712760925,False
6,11,12,100,0.5862500071525574,0.5099999904632568,0.5913333296775818,False
6,11,13,100,0.6068750023841858,0.5600000023841858,0.6100000143051147,False
6,11,14,100,0.7225000262260437,0.7599999904632568,0.7200000286102295,False
6,11,15,100,0.3218750059604645,0.09000000357627869,0.3373333215713501,False
6,11,16,100,0.550000011920929,0.6200000047683716,0.5453333258628845,False
6,11,17,100,0.6268749833106995,0.5199999809265137,0.6340000033378601,False
6,11,18,79,0.1985759437084198,0.10126582533121109,0.20506329834461212,False
6,11,19,100,0.7406250238418579,0.75,0.7400000095367432,False
6,11,20,100,0.5587499737739563,0.4300000071525574,0.5673333406448364,False
6,12,13,100,0.8949999809265137,0.8899999856948853,0.8953333497047424,False
6,12,14,100,0.41062501072883606,0.6899999976158142,0.3919999897480011,False
6,12,15,100,0.3125,0.09000000357627869,0.32733333110809326,False
6,12,16,100,0.28812500834465027,0.12999999523162842,0.29866665601730347,False
6,12,17,100,0.9399999976158142,0.9700000286102295,0.9380000233650208,False
6,12,18,79,0.16139240562915802,0.10126582533121109,0.16540084779262543,False
6,12,19,100,0.4231249988079071,0.699999988079071,0.4046666622161865,False
6,12,20,100,0.8849999904632568,0.9200000166893005,0.8826666474342346,False
6,13,14,100,0.4662500023841858,0.800000011920929,0.4440000057220459,False
6,13,15,100,0.34562501311302185,0.07000000029802322,0.36399999260902405,False
6,13,16,100,0.3243750035762787,0.20000000298023224,0.33266666531562805,False
6,13,17,100,0.909375011920929,0.9200000166893005,0.9086666703224182,False
6,13,18,79,0.1598101258277893,0.08860759437084198,0.16455696523189545,False
6,13,19,100,0.4781250059604645,0.8100000023841858,0.4560000002384186,False
6,13,20,100,0.9306250214576721,0.8700000047683716,0.9346666932106018,False
6,14,15,100,0.3774999976158142,0.07000000029802322,0.39800000190734863,False
6,14,16,100,0.6318749785423279,0.4000000059604645,0.6473333239555359,False
6,14,17,100,0.4449999928474426,0.7200000286102295,0.4266666769981384,False
6,14,18,79,0.1780063360929489,0.08860759437084198,0.1839662492275238,False
6,14,19,100,0.9681249856948853,0.9900000095367432,0.9666666388511658,False
6,14,20,100,0.4293749928474426,0.6700000166893005,0.41333332657814026,False
6,15,16,100,0.4268749952316284,0.10000000149011612,0.44866666197776794,False
6,15,17,100,0.32499998807907104,0.09000000357627869,0.34066668152809143,False
6,15,18,79,0.5007911324501038,0.9873417615890503,0.4683544337749481,False
6,15,19,100,0.3725000023841858,0.07000000029802322,0.39266666769981384,False
6,15,20,100,0.32624998688697815,0.05999999865889549,0.3440000116825104,False
6,16,17,100,0.31937500834465027,0.1599999964237213,0.33000001311302185,False
6,16,18,79,0.28243669867515564,0.1139240488409996,0.2936708927154541,False
6,16,19,100,0.6368749737739563,0.38999998569488525,0.653333306312561,False
6,16,20,100,0.2862499952316284,0.07000000029802322,0.3006666600704193,False
6,17,18,79,0.1637658178806305,0.10126582533121109,0.16793249547481537,False
6,17,19,100,0.45625001192092896,0.7300000190734863,0.43799999356269836,False
6,17,20,100,0.8831250071525574,0.9100000262260437,0.8813333511352539,False
6,18,19,79,0.1764240562915802,0.08860759437084198,0.18227848410606384,False
6,18,20,79,0.16060127317905426,0.07594936341047287,0.1662447303533554,False
6,19,20,100,0.44312500953674316,0.6800000071525574,0.4273333251476288,False
