epoch,sample_id,switch_frame,frame,relative_to_switch,frame_token_accuracy,q0_correct,residual_accuracy,cumulative_token_accuracy,stop_probability,teacher_frame_token_accuracy,teacher_q0_correct
10,ulsan_004182,15,43,28,0.0,0.0,0.0,0.026988636702299118,0.0047607421875,0.0,0.0
10,ulsan_004182,15,44,29,0.125,0.0,0.13333334028720856,0.02916666679084301,0.0047607421875,0.0625,0.0
10,ulsan_004182,15,45,30,0.0,0.0,0.0,0.028532609343528748,0.00506591796875,0.0,0.0
10,ulsan_004182,15,46,31,0.0,0.0,0.0,0.027925532311201096,0.00537109375,0.0,0.0
10,ulsan_004182,15,47,32,0.0,0.0,0.0,0.02734375,0.00537109375,0.0625,0.0
10,ulsan_004182,15,48,33,0.0,0.0,0.0,0.02678571455180645,0.0057373046875,0.0625,0.0
10,ulsan_004182,15,49,34,0.0,0.0,0.0,0.026249999180436134,0.00592041015625,0.0,0.0
10,ulsan_004182,15,50,35,0.0,0.0,0.0,0.025735294446349144,0.006500244140625,0.125,0.0
10,ulsan_004182,15,51,36,0.0,0.0,0.0,0.02524038404226303,0.006500244140625,0.0625,1.0
10,ulsan_004182,15,52,37,0.0,0.0,0.0,0.024764150381088257,0.006683349609375,0.0625,1.0
10,ulsan_004182,15,53,38,0.0,0.0,0.0,0.0243055559694767,0.007110595703125,0.0,0.0
10,ulsan_004182,15,54,39,0.0,0.0,0.0,0.02386363595724106,0.007110595703125,0.0,0.0
10,ulsan_004182,15,55,40,0.0,0.0,0.0,0.0234375,0.007354736328125,0.0,0.0
10,ulsan_004182,15,56,41,0.0,0.0,0.0,0.02302631549537182,0.007110595703125,0.0,0.0
10,ulsan_004182,15,57,42,0.0,0.0,0.0,0.022629309445619583,0.008056640625,0.1875,0.0
10,ulsan_004182,15,58,43,0.1875,0.0,0.20000000298023224,0.025423727929592133,0.00860595703125,0.4375,0.0
10,ulsan_004182,15,59,44,0.125,0.0,0.13333334028720856,0.02708333358168602,0.00885009765625,0.375,0.0
10,ulsan_004182,15,60,45,0.1875,0.0,0.20000000298023224,0.029713114723563194,0.00885009765625,0.375,0.0
10,ulsan_004182,15,61,46,0.1875,0.0,0.20000000298023224,0.032258063554763794,0.0093994140625,0.5,0.0
10,ulsan_004182,15,62,47,0.0,0.0,0.0,0.0317460335791111,0.010986328125,0.0,0.0
10,ulsan_004182,31,0,-31,0.0625,1.0,0.0,0.0625,0.00186920166015625,0.25,1.0
10,ulsan_004182,31,1,-30,0.0625,1.0,0.0,0.0625,0.00136566162109375,0.0625,1.0
10,ulsan_004182,31,2,-29,0.125,1.0,0.06666667014360428,0.0833333358168602,0.0013275146484375,0.1875,1.0
10,ulsan_004182,31,3,-28,0.0,0.0,0.0,0.0625,0.00128173828125,0.0,0.0
10,ulsan_004182,31,4,-27,0.0,0.0,0.0,0.05000000074505806,0.00193023681640625,0.0625,0.0
10,ulsan_004182,31,5,-26,0.0,0.0,0.0,0.0416666679084301,0.0012054443359375,0.0,0.0
10,ulsan_004182,31,6,-25,0.0,0.0,0.0,0.0357142873108387,0.001068115234375,0.0,0.0
10,ulsan_004182,31,7,-24,0.0,0.0,0.0,0.03125,0.00099945068359375,0.0,0.0
10,ulsan_004182,31,8,-23,0.0625,0.0,0.06666667014360428,0.0347222238779068,0.00102996826171875,0.0,0.0
10,ulsan_004182,31,9,-22,0.0,0.0,0.0,0.03125,0.00096893310546875,0.0,0.0
10,ulsan_004182,31,10,-21,0.0625,1.0,0.0,0.034090910106897354,0.00113677978515625,0.0625,1.0
10,ulsan_004182,31,11,-20,0.375,1.0,0.3333333432674408,0.0625,0.001068115234375,0.5625,1.0
10,ulsan_004182,31,12,-19,0.25,1.0,0.20000000298023224,0.07692307978868484,0.00164794921875,0.5625,1.0
10,ulsan_004182,31,13,-18,0.125,0.0,0.13333334028720856,0.0803571417927742,0.00170135498046875,0.375,0.0
10,ulsan_004182,31,14,-17,0.0,0.0,0.0,0.07500000298023224,0.00099945068359375,0.0,0.0
10,ulsan_004182,31,15,-16,0.0,0.0,0.0,0.0703125,0.00145721435546875,0.0,0.0
10,ulsan_004182,31,16,-15,0.0,0.0,0.0,0.06617647409439087,0.000911712646484375,0.0,0.0
10,ulsan_004182,31,17,-14,0.0,0.0,0.0,0.0625,0.000881195068359375,0.0625,0.0
10,ulsan_004182,31,18,-13,0.0,0.0,0.0,0.05921052768826485,0.000827789306640625,0.0,0.0
10,ulsan_004182,31,19,-12,0.0625,0.0,0.06666667014360428,0.05937499925494194,0.0008544921875,0.0,0.0
10,ulsan_004182,31,20,-11,0.0,0.0,0.0,0.0565476194024086,0.00070953369140625,0.0,0.0
10,ulsan_004182,31,21,-10,0.0625,1.0,0.0,0.05681818351149559,0.0008544921875,0.0625,1.0
10,ulsan_004182,31,22,-9,0.0,0.0,0.0,0.054347824305295944,0.001068115234375,0.0,0.0
10,ulsan_004182,31,23,-8,0.0625,1.0,0.0,0.0546875,0.00128173828125,0.0625,1.0
10,ulsan_004182,31,24,-7,0.0,0.0,0.0,0.05249999836087227,0.00099945068359375,0.0625,0.0
10,ulsan_004182,31,25,-6,0.0,0.0,0.0,0.05048076808452606,0.0012054443359375,0.0,0.0
10,ulsan_004182,31,26,-5,0.0,0.0,0.0,0.0486111119389534,0.000881195068359375,0.0625,0.0
10,ulsan_004182,31,27,-4,0.0625,1.0,0.0,0.0491071417927742,0.000732421875,0.0625,1.0
10,ulsan_004182,31,28,-3,0.0,0.0,0.0,0.047413792461156845,0.00093841552734375,0.0625,0.0
10,ulsan_004182,31,29,-2,0.0,0.0,0.0,0.04583333432674408,0.0007781982421875,0.0,0.0
10,ulsan_004182,31,30,-1,0.0625,1.0,0.0,0.0463709682226181,0.0007781982421875,0.0625,1.0
10,ulsan_004182,31,31,0,0.0,0.0,0.0,0.044921875,0.0007781982421875,0.0,0.0
10,ulsan_004182,31,32,1,0.0,0.0,0.0,0.04356060549616814,0.0008544921875,0.0,0.0
10,ulsan_004182,31,33,2,0.0,0.0,0.0,0.04227941110730171,0.00102996826171875,0.0,0.0
10,ulsan_004182,31,34,3,0.0,0.0,0.0,0.04107142984867096,0.00070953369140625,0.0,0.0
10,ulsan_004182,31,35,4,0.0,0.0,0.0,0.0399305559694767,0.000911712646484375,0.0625,0.0
10,ulsan_004182,31,36,5,0.0,0.0,0.0,0.03885135054588318,0.0008544921875,0.0,0.0
10,ulsan_004182,31,37,6,0.0,0.0,0.0,0.037828948348760605,0.00075531005859375,0.0625,0.0
10,ulsan_004182,31,38,7,0.0,0.0,0.0,0.036858975887298584,0.00058746337890625,0.0,0.0
10,ulsan_004182,31,39,8,0.0,0.0,0.0,0.03593749925494194,0.000804901123046875,0.0,0.0
10,ulsan_004182,31,40,9,0.0,0.0,0.0,0.03506097570061684,0.000667572021484375,0.0,0.0
10,ulsan_004182,31,41,10,0.0,0.0,0.0,0.0342261902987957,0.000667572021484375,0.125,0.0
10,ulsan_004182,31,42,11,0.0,0.0,0.0,0.03343023359775543,0.000644683837890625,0.0,0.0
10,ulsan_004182,31,43,12,0.0,0.0,0.0,0.03267045319080353,0.00070953369140625,0.0,0.0
10,ulsan_004182,31,44,13,0.0,0.0,0.0,0.03194444626569748,0.000667572021484375,0.0625,0.0
10,ulsan_004182,31,45,14,0.0,0.0,0.0,0.03125,0.0006256103515625,0.0,0.0
10,ulsan_004182,31,46,15,0.0,0.0,0.0,0.03058510646224022,0.000644683837890625,0.0,0.0
10,ulsan_004182,31,47,16,0.0,0.0,0.0,0.02994791604578495,0.000827789306640625,0.0625,0.0
10,ulsan_004182,31,48,17,0.0,0.0,0.0,0.029336735606193542,0.000606536865234375,0.0625,0.0
10,ulsan_004182,31,49,18,0.0,0.0,0.0,0.028750000521540642,0.000553131103515625,0.0,0.0
10,ulsan_004182,31,50,19,0.0,0.0,0.0,0.02818627469241619,0.000667572021484375,0.125,0.0
10,ulsan_004182,31,51,20,0.0,0.0,0.0,0.02764423005282879,0.00093841552734375,0.0625,1.0
10,ulsan_004182,31,52,21,0.0,0.0,0.0,0.02712264098227024,0.000881195068359375,0.0625,1.0
10,ulsan_004182,31,53,22,0.0,0.0,0.0,0.026620371267199516,0.000911712646484375,0.0,0.0
10,ulsan_004182,31,54,23,0.0,0.0,0.0,0.026136362925171852,0.000911712646484375,0.0,0.0
10,ulsan_004182,31,55,24,0.0,0.0,0.0,0.02566964365541935,0.000881195068359375,0.0,0.0
10,ulsan_004182,31,56,25,0.0,0.0,0.0,0.025219298899173737,0.00093841552734375,0.0,0.0
10,ulsan_004182,31,57,26,0.0,0.0,0.0,0.024784483015537262,0.0010986328125,0.1875,0.0
10,ulsan_004182,31,58,27,0.0,0.0,0.0,0.024364406242966652,0.00128173828125,0.4375,0.0
10,ulsan_004182,31,59,28,0.0,0.0,0.0,0.02395833283662796,0.00136566162109375,0.375,0.0
10,ulsan_004182,31,60,29,0.0,0.0,0.0,0.02356557361781597,0.00136566162109375,0.375,0.0
10,ulsan_004182,31,61,30,0.0,0.0,0.0,0.02318548411130905,0.00154876708984375,0.5,0.0
10,ulsan_004182,31,62,31,0.0,0.0,0.0,0.02281746082007885,0.00154876708984375,0.0,0.0
10,ulsan_004182,53,0,-53,0.0625,1.0,0.0,0.0625,0.00186920166015625,0.25,1.0
10,ulsan_004182,53,1,-52,0.0625,1.0,0.0,0.0625,0.00136566162109375,0.0625,1.0
10,ulsan_004182,53,2,-51,0.125,1.0,0.06666667014360428,0.0833333358168602,0.0013275146484375,0.1875,1.0
10,ulsan_004182,53,3,-50,0.0,0.0,0.0,0.0625,0.00128173828125,0.0,0.0
10,ulsan_004182,53,4,-49,0.0,0.0,0.0,0.05000000074505806,0.00193023681640625,0.0625,0.0
10,ulsan_004182,53,5,-48,0.0,0.0,0.0,0.0416666679084301,0.0012054443359375,0.0,0.0
10,ulsan_004182,53,6,-47,0.0,0.0,0.0,0.0357142873108387,0.001068115234375,0.0,0.0
10,ulsan_004182,53,7,-46,0.0,0.0,0.0,0.03125,0.00099945068359375,0.0,0.0
10,ulsan_004182,53,8,-45,0.0625,0.0,0.06666667014360428,0.0347222238779068,0.00102996826171875,0.0,0.0
10,ulsan_004182,53,9,-44,0.0,0.0,0.0,0.03125,0.00096893310546875,0.0,0.0
10,ulsan_004182,53,10,-43,0.0625,1.0,0.0,0.034090910106897354,0.00113677978515625,0.0625,1.0
10,ulsan_004182,53,11,-42,0.375,1.0,0.3333333432674408,0.0625,0.001068115234375,0.5625,1.0
10,ulsan_004182,53,12,-41,0.25,1.0,0.20000000298023224,0.07692307978868484,0.00164794921875,0.5625,1.0
10,ulsan_004182,53,13,-40,0.125,0.0,0.13333334028720856,0.0803571417927742,0.00170135498046875,0.375,0.0
10,ulsan_004182,53,14,-39,0.0,0.0,0.0,0.07500000298023224,0.00099945068359375,0.0,0.0
10,ulsan_004182,53,15,-38,0.0,0.0,0.0,0.0703125,0.00145721435546875,0.0,0.0
10,ulsan_004182,53,16,-37,0.0,0.0,0.0,0.06617647409439087,0.000911712646484375,0.0,0.0
10,ulsan_004182,53,17,-36,0.0,0.0,0.0,0.0625,0.000881195068359375,0.0625,0.0
10,ulsan_004182,53,18,-35,0.0,0.0,0.0,0.05921052768826485,0.000827789306640625,0.0,0.0
10,ulsan_004182,53,19,-34,0.0625,0.0,0.06666667014360428,0.05937499925494194,0.0008544921875,0.0,0.0
10,ulsan_004182,53,20,-33,0.0,0.0,0.0,0.0565476194024086,0.00070953369140625,0.0,0.0
10,ulsan_004182,53,21,-32,0.0625,1.0,0.0,0.05681818351149559,0.0008544921875,0.0625,1.0
10,ulsan_004182,53,22,-31,0.0,0.0,0.0,0.054347824305295944,0.001068115234375,0.0,0.0
10,ulsan_004182,53,23,-30,0.0625,1.0,0.0,0.0546875,0.00128173828125,0.0625,1.0
10,ulsan_004182,53,24,-29,0.0,0.0,0.0,0.05249999836087227,0.00099945068359375,0.0625,0.0
10,ulsan_004182,53,25,-28,0.0,0.0,0.0,0.05048076808452606,0.0012054443359375,0.0,0.0
10,ulsan_004182,53,26,-27,0.0,0.0,0.0,0.0486111119389534,0.000881195068359375,0.0625,0.0
10,ulsan_004182,53,27,-26,0.0625,1.0,0.0,0.0491071417927742,0.000732421875,0.0625,1.0
10,ulsan_004182,53,28,-25,0.0,0.0,0.0,0.047413792461156845,0.00093841552734375,0.0625,0.0
10,ulsan_004182,53,29,-24,0.0,0.0,0.0,0.04583333432674408,0.0007781982421875,0.0,0.0
10,ulsan_004182,53,30,-23,0.0625,1.0,0.0,0.0463709682226181,0.0007781982421875,0.0625,1.0
10,ulsan_004182,53,31,-22,0.0,0.0,0.0,0.044921875,0.0007781982421875,0.0,0.0
10,ulsan_004182,53,32,-21,0.0,0.0,0.0,0.04356060549616814,0.000644683837890625,0.0,0.0
10,ulsan_004182,53,33,-20,0.0,0.0,0.0,0.04227941110730171,0.00075531005859375,0.0,0.0
10,ulsan_004182,53,34,-19,0.0,0.0,0.0,0.04107142984867096,0.00164794921875,0.0,0.0
10,ulsan_004182,53,35,-18,0.0625,0.0,0.06666667014360428,0.0416666679084301,0.000732421875,0.0625,0.0
10,ulsan_004182,53,36,-17,0.0,0.0,0.0,0.04054053872823715,0.0023193359375,0.0,0.0
10,ulsan_004182,53,37,-16,0.0,0.0,0.0,0.03947368264198303,0.00136566162109375,0.0625,0.0
10,ulsan_004182,53,38,-15,0.0,0.0,0.0,0.03846153989434242,0.000804901123046875,0.0,0.0
10,ulsan_004182,53,39,-14,0.0,0.0,0.0,0.03750000149011612,0.00099945068359375,0.0,0.0
10,ulsan_004182,53,40,-13,0.0,0.0,0.0,0.03658536449074745,0.000804901123046875,0.0,0.0
10,ulsan_004182,53,41,-12,0.0,0.0,0.0,0.0357142873108387,0.00164794921875,0.125,0.0
10,ulsan_004182,53,42,-11,0.0,0.0,0.0,0.03488372266292572,0.00159454345703125,0.0,0.0
10,ulsan_004182,53,43,-10,0.0,0.0,0.0,0.034090910106897354,0.0028839111328125,0.0,0.0
10,ulsan_004182,53,44,-9,0.125,0.0,0.13333334028720856,0.03611111268401146,0.0093994140625,0.0625,0.0
10,ulsan_004182,53,45,-8,0.0,0.0,0.0,0.03532608598470688,0.001983642578125,0.0,0.0
10,ulsan_004182,53,46,-7,0.0,0.0,0.0,0.034574467688798904,0.0013275146484375,0.0,0.0
10,ulsan_004182,53,47,-6,0.0,0.0,0.0,0.0338541679084301,0.00096893310546875,0.0625,0.0
10,ulsan_004182,53,48,-5,0.0,0.0,0.0,0.03316326439380646,0.00170135498046875,0.0625,0.0
10,ulsan_004182,53,49,-4,0.0,0.0,0.0,0.032499998807907104,0.00159454345703125,0.0,0.0
10,ulsan_004182,53,50,-3,0.0625,0.0,0.06666667014360428,0.033088237047195435,0.0017547607421875,0.125,0.0
10,ulsan_004182,53,51,-2,0.0625,1.0,0.0,0.03365384787321091,0.00445556640625,0.0625,1.0
10,ulsan_004182,53,52,-1,0.0625,1.0,0.0,0.03419811278581619,0.002044677734375,0.0625,1.0
10,ulsan_004182,53,53,0,0.0,0.0,0.0,0.03356481343507767,0.0028076171875,0.0,0.0
10,ulsan_004182,53,54,1,0.0,0.0,0.0,0.03295454382896423,0.00102996826171875,0.0,0.0
10,ulsan_004182,53,55,2,0.0,0.0,0.0,0.0323660708963871,0.00124359130859375,0.0,0.0
10,ulsan_004182,53,56,3,0.0,0.0,0.0,0.03179824724793434,0.0017547607421875,0.0,0.0
10,ulsan_004182,53,57,4,0.0625,0.0,0.06666667014360428,0.03232758492231369,0.00445556640625,0.1875,0.0
10,ulsan_004182,53,58,5,0.25,0.0,0.2666666805744171,0.03601694852113724,0.0244140625,0.4375,0.0
10,ulsan_004182,53,59,6,0.0625,0.0,0.06666667014360428,0.0364583320915699,0.33203125,0.375,0.0
10,ulsan_004182,53,60,7,0.0625,0.0,0.06666667014360428,0.03688524663448334,0.75390625,0.375,0.0
10,ulsan_004182,53,61,8,0.125,0.0,0.13333334028720856,0.038306452333927155,0.0169677734375,0.5,0.0
10,ulsan_004182,53,62,9,0.0,0.0,0.0,0.0376984141767025,0.8984375,0.0,0.0
10,ulsan_004397,0,0,0,0.0625,1.0,0.0,0.0625,0.00136566162109375,0.125,1.0
10,ulsan_004397,0,1,1,0.0,0.0,0.0,0.03125,0.00145721435546875,0.125,1.0
10,ulsan_004397,0,2,2,0.4375,0.0,0.46666666865348816,0.1666666716337204,0.00145721435546875,0.25,1.0
10,ulsan_004397,0,3,3,0.0,0.0,0.0,0.125,0.00150299072265625,0.0,0.0
10,ulsan_004397,0,4,4,0.0,0.0,0.0,0.10000000149011612,0.00186920166015625,0.125,0.0
10,ulsan_004397,0,5,5,0.0,0.0,0.0,0.0833333358168602,0.00186920166015625,0.0,0.0
10,ulsan_004397,0,6,6,0.0,0.0,0.0,0.0714285746216774,0.00180816650390625,0.0,0.0
10,ulsan_004397,0,7,7,0.0,0.0,0.0,0.0625,0.00164794921875,0.0,0.0
10,ulsan_004397,0,8,8,0.0,0.0,0.0,0.0555555559694767,0.0013275146484375,0.0,0.0
10,ulsan_004397,0,9,9,0.0,0.0,0.0,0.05000000074505806,0.00128173828125,0.0,0.0
10,ulsan_004397,0,10,10,0.0,0.0,0.0,0.04545454680919647,0.00128173828125,0.0625,0.0
10,ulsan_004397,0,11,11,0.0,0.0,0.0,0.0416666679084301,0.00136566162109375,0.0625,0.0
10,ulsan_004397,0,12,12,0.0,0.0,0.0,0.03846153989434242,0.00141143798828125,0.0,0.0
10,ulsan_004397,0,13,13,0.0,0.0,0.0,0.0357142873108387,0.00150299072265625,0.0,0.0
10,ulsan_004397,0,14,14,0.0,0.0,0.0,0.03333333507180214,0.00159454345703125,0.0,0.0
10,ulsan_004397,0,15,15,0.0,0.0,0.0,0.03125,0.00164794921875,0.125,1.0
10,ulsan_004397,0,16,16,0.0,0.0,0.0,0.029411764815449715,0.00170135498046875,0.0,0.0
10,ulsan_004397,0,17,17,0.0,0.0,0.0,0.02777777798473835,0.00180816650390625,0.0,0.0
10,ulsan_004397,0,18,18,0.0,0.0,0.0,0.02631578966975212,0.00180816650390625,0.0,0.0
10,ulsan_004397,0,19,19,0.0,0.0,0.0,0.02500000037252903,0.00186920166015625,0.0,0.0
10,ulsan_004397,0,20,20,0.0,0.0,0.0,0.02380952425301075,0.00186920166015625,0.0625,0.0
10,ulsan_004397,0,21,21,0.0,0.0,0.0,0.022727273404598236,0.002044677734375,0.0,0.0
10,ulsan_004397,0,22,22,0.0,0.0,0.0,0.021739130839705467,0.0021209716796875,0.0,0.0
10,ulsan_004397,0,23,23,0.0,0.0,0.0,0.02083333395421505,0.0021209716796875,0.0625,1.0
10,ulsan_004397,0,24,24,0.0,0.0,0.0,0.019999999552965164,0.0021820068359375,0.0,0.0
10,ulsan_004397,0,25,25,0.0,0.0,0.0,0.01923076994717121,0.00225830078125,0.0,0.0
10,ulsan_004397,0,26,26,0.0,0.0,0.0,0.018518518656492233,0.00225830078125,0.0,0.0
10,ulsan_004397,0,27,27,0.0,0.0,0.0,0.01785714365541935,0.00225830078125,0.0,0.0
10,ulsan_004397,0,28,28,0.0,0.0,0.0,0.017241379246115685,0.0023193359375,0.0,0.0
10,ulsan_004397,0,29,29,0.0,0.0,0.0,0.01666666753590107,0.0023193359375,0.0,0.0
10,ulsan_004397,0,30,30,0.0,0.0,0.0,0.016129031777381897,0.0023956298828125,0.0,0.0
10,ulsan_004397,0,31,31,0.0,0.0,0.0,0.015625,0.0023956298828125,0.0,0.0
10,ulsan_004397,0,32,32,0.0,0.0,0.0,0.01515151560306549,0.0023956298828125,0.0,0.0
10,ulsan_004397,0,33,33,0.0,0.0,0.0,0.014705882407724857,0.0023956298828125,0.0,0.0
10,ulsan_004397,0,34,34,0.0,0.0,0.0,0.014285714365541935,0.002471923828125,0.0,0.0
10,ulsan_004397,0,35,35,0.0,0.0,0.0,0.013888888992369175,0.002471923828125,0.0625,0.0
10,ulsan_004397,0,36,36,0.0,0.0,0.0,0.013513513840734959,0.0025482177734375,0.0,0.0
10,ulsan_004397,0,37,37,0.0,0.0,0.0,0.01315789483487606,0.0025482177734375,0.0,0.0
10,ulsan_004397,0,38,38,0.0,0.0,0.0,0.012820512987673283,0.0025482177734375,0.0,0.0
10,ulsan_004397,0,39,39,0.0,0.0,0.0,0.012500000186264515,0.0025482177734375,0.0,0.0
10,ulsan_004397,0,40,40,0.0,0.0,0.0,0.012195121496915817,0.0025482177734375,0.0625,0.0
10,ulsan_004397,0,41,41,0.0,0.0,0.0,0.011904762126505375,0.00262451171875,0.0,0.0
10,ulsan_004397,0,42,42,0.0,0.0,0.0,0.011627906933426857,0.00262451171875,0.0,0.0
10,ulsan_004397,0,43,43,0.0,0.0,0.0,0.011363636702299118,0.00262451171875,0.0,0.0
10,ulsan_004397,0,44,44,0.0,0.0,0.0,0.011111111380159855,0.002716064453125,0.0,0.0
10,ulsan_004397,0,45,45,0.0,0.0,0.0,0.010869565419852734,0.00262451171875,0.0,0.0
10,ulsan_004397,0,46,46,0.0,0.0,0.0,0.010638297535479069,0.002716064453125,0.0,0.0
10,ulsan_004397,0,47,47,0.0,0.0,0.0,0.010416666977107525,0.002716064453125,0.0625,0.0
10,ulsan_004397,0,48,48,0.0,0.0,0.0,0.010204081423580647,0.00262451171875,0.0,0.0
10,ulsan_004397,0,49,49,0.0625,0.0,0.06666667014360428,0.011250000447034836,0.002716064453125,0.0625,0.0
10,ulsan_004397,0,50,50,0.25,0.0,0.2666666805744171,0.015931373462080956,0.002716064453125,0.4375,1.0
10,ulsan_004397,0,51,51,0.0,0.0,0.0,0.015625,0.002716064453125,0.0,0.0
10,ulsan_004397,0,52,52,0.0,0.0,0.0,0.015330188907682896,0.0028076171875,0.0625,1.0
10,ulsan_004397,0,53,53,0.0,0.0,0.0,0.015046296641230583,0.0028076171875,0.0,0.0
10,ulsan_004397,0,54,54,0.0,0.0,0.0,0.014772727154195309,0.0028076171875,0.0625,0.0
10,ulsan_004397,0,55,55,0.0,0.0,0.0,0.014508928172290325,0.0028076171875,0.0,0.0
10,ulsan_004397,0,56,56,0.0,0.0,0.0,0.014254385605454445,0.0028076171875,0.0,0.0
10,ulsan_004397,0,57,57,0.0,0.0,0.0,0.014008620753884315,0.0028839111328125,0.0,0.0
10,ulsan_004397,0,58,58,0.0,0.0,0.0,0.013771186582744122,0.0028839111328125,0.0,0.0
10,ulsan_004397,0,59,59,0.0,0.0,0.0,0.01354166679084301,0.0028839111328125,0.0,0.0
10,ulsan_004397,0,60,60,0.0,0.0,0.0,0.013319672085344791,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,61,61,0.0,0.0,0.0,0.013104838319122791,0.0029754638671875,0.0625,1.0
10,ulsan_004397,0,62,62,0.0,0.0,0.0,0.012896825559437275,0.0028839111328125,0.125,1.0
10,ulsan_004397,0,63,63,0.0,0.0,0.0,0.0126953125,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,64,64,0.0,0.0,0.0,0.012500000186264515,0.002716064453125,0.0,0.0
10,ulsan_004397,0,65,65,0.0,0.0,0.0,0.012310606427490711,0.0028839111328125,0.0625,1.0
10,ulsan_004397,0,66,66,0.0,0.0,0.0,0.012126865796744823,0.0029754638671875,0.0625,0.0
10,ulsan_004397,0,67,67,0.0,0.0,0.0,0.01194852963089943,0.0028839111328125,0.125,1.0
10,ulsan_004397,0,68,68,0.0,0.0,0.0,0.011775362305343151,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,69,69,0.0,0.0,0.0,0.011607143096625805,0.0029754638671875,0.0625,0.0
10,ulsan_004397,0,70,70,0.0,0.0,0.0,0.011443661525845528,0.0029754638671875,0.0625,1.0
10,ulsan_004397,0,71,71,0.0,0.0,0.0,0.01128472201526165,0.0029754638671875,0.0625,1.0
10,ulsan_004397,0,72,72,0.0,0.0,0.0,0.011130137369036674,0.0029754638671875,0.0625,0.0
10,ulsan_004397,0,73,73,0.0,0.0,0.0,0.01097972970455885,0.003082275390625,0.0625,0.0
10,ulsan_004397,0,74,74,0.0,0.0,0.0,0.010833333246409893,0.003082275390625,0.0,0.0
10,ulsan_004397,0,75,75,0.0,0.0,0.0,0.010690789669752121,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,76,76,0.0,0.0,0.0,0.010551948100328445,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,77,77,0.0,0.0,0.0,0.010416666977107525,0.003082275390625,0.0,0.0
10,ulsan_004397,0,78,78,0.0,0.0,0.0,0.010284810326993465,0.003173828125,0.0625,0.0
10,ulsan_004397,0,79,79,0.0,0.0,0.0,0.01015624962747097,0.0029754638671875,0.0,0.0
10,ulsan_004397,0,80,80,0.0,0.0,0.0,0.010030863806605339,0.003082275390625,0.0,0.0
10,ulsan_004397,0,81,81,0.0,0.0,0.0,0.009908536449074745,0.003082275390625,0.0,0.0
10,ulsan_004397,0,82,82,0.0,0.0,0.0,0.00978915672749281,0.003173828125,0.0,0.0
10,ulsan_004397,0,83,83,0.0,0.0,0.0,0.0096726194024086,0.003082275390625,0.0,0.0
10,ulsan_004397,0,84,84,0.0,0.0,0.0,0.009558823890984058,0.003082275390625,0.0,0.0
10,ulsan_004397,0,85,85,0.0,0.0,0.0,0.009447674266994,0.003082275390625,0.0625,0.0
10,ulsan_004397,0,86,86,0.3125,0.0,0.3333333432674408,0.01293103490024805,0.003082275390625,0.375,1.0
10,ulsan_004397,0,87,87,0.0,0.0,0.0,0.01278409082442522,0.003173828125,0.0,0.0
10,ulsan_004397,0,88,88,0.0,0.0,0.0,0.012640449218451977,0.0028076171875,0.0,0.0
10,ulsan_004397,0,89,89,0.0,0.0,0.0,0.012500000186264515,0.003173828125,0.0,0.0
10,ulsan_004397,0,90,90,0.125,0.0,0.13333334028720856,0.01373626384884119,0.0028839111328125,0.375,0.0
10,ulsan_004397,0,91,91,0.1875,0.0,0.20000000298023224,0.015625,0.0029754638671875,0.6875,1.0
10,ulsan_004397,0,92,92,0.0625,0.0,0.06666667014360428,0.016129031777381897,0.003082275390625,0.4375,1.0
10,ulsan_004397,0,93,93,0.3125,0.0,0.3333333432674408,0.019281914457678795,0.0029754638671875,0.5,0.0
10,ulsan_004397,0,94,94,0.25,0.0,0.2666666805744171,0.021710526198148727,0.0029754638671875,0.75,1.0
10,ulsan_004397,0,95,95,0.3125,0.0,0.3333333432674408,0.02473958395421505,0.003173828125,0.625,1.0
10,ulsan_004397,0,96,96,0.1875,0.0,0.20000000298023224,0.026417525485157967,0.0029754638671875,0.5625,1.0
10,ulsan_004397,0,97,97,0.25,0.0,0.2666666805744171,0.028698978945612907,0.002716064453125,0.4375,0.0
10,ulsan_004397,0,98,98,0.125,0.0,0.13333334028720856,0.029671717435121536,0.003082275390625,0.5625,1.0
10,ulsan_004397,0,99,99,0.0,0.0,0.0,0.029374999925494194,0.0029754638671875,0.1875,0.0
10,ulsan_004397,25,0,-25,0.0625,1.0,0.0,0.0625,0.00136566162109375,0.125,1.0
10,ulsan_004397,25,1,-24,0.0625,1.0,0.0,0.0625,0.0012054443359375,0.125,1.0
10,ulsan_004397,25,2,-23,0.25,1.0,0.20000000298023224,0.125,0.00154876708984375,0.25,1.0
10,ulsan_004397,25,3,-22,0.0,0.0,0.0,0.09375,0.00150299072265625,0.0,0.0
10,ulsan_004397,25,4,-21,0.0,0.0,0.0,0.07500000298023224,0.00096893310546875,0.125,0.0
10,ulsan_004397,25,5,-20,0.0,0.0,0.0,0.0625,0.0013275146484375,0.0,0.0
10,ulsan_004397,25,6,-19,0.0,0.0,0.0,0.0535714291036129,0.000827789306640625,0.0,0.0
10,ulsan_004397,25,7,-18,0.0,0.0,0.0,0.046875,0.00093841552734375,0.0,0.0
10,ulsan_004397,25,8,-17,0.0,0.0,0.0,0.0416666679084301,0.001068115234375,0.0,0.0
