epoch,sample_id,mode,switch_frame,target_frames,generated_frames,length_ratio,mean_accuracy,q0_accuracy,residual_accuracy,per_q_accuracy,first_incorrect_frame,first_q0_incorrect_frame
6,ulsan_002458,switch_rollout,18,74,74,1.0,0.02956081018783152,0.054054055362939835,0.027927927176157632,"[0.054054055362939835, 0.0810810774564743, 0.04054053872823715, 0.04054053872823715, 0.013513513840734959, 0.013513513840734959, 0.0, 0.027027027681469917, 0.06756756454706192, 0.013513513840734959, 0.013513513840734959, 0.04054053872823715, 0.0, 0.027027027681469917, 0.0, 0.04054053872823715]",0,2
6,ulsan_002458,switch_rollout,37,74,74,1.0,0.02871621638769284,0.054054055362939835,0.02702702712267637,"[0.054054055362939835, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.04054053872823715, 0.054054055362939835, 0.013513513840734959, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.04054053872823715, 0.04054053872823715, 0.0, 0.027027027681469917, 0.0, 0.027027027681469917]",0,2
6,ulsan_002458,switch_rollout,64,74,74,1.0,0.04222973040305078,0.10810811072587967,0.037837838381528856,"[0.10810811072587967, 0.054054055362939835, 0.027027027681469917, 0.04054053872823715, 0.013513513840734959, 0.054054055362939835, 0.054054055362939835, 0.027027027681469917, 0.027027027681469917, 0.054054055362939835, 0.054054055362939835, 0.054054055362939835, 0.027027027681469917, 0.04054053872823715, 0.013513513840734959, 0.027027027681469917]",0,2
6,ulsan_002458,teacher_forced,-1,74,74,1.0,0.06841216143220663,0.13513512909412384,0.06396396358807882,"[0.13513512909412384, 0.09459459781646729, 0.0810810774564743, 0.04054053872823715, 0.054054055362939835, 0.04054053872823715, 0.09459459781646729, 0.09459459781646729, 0.06756756454706192, 0.09459459781646729, 0.04054053872823715, 0.06756756454706192, 0.0, 0.06756756454706192, 0.054054055362939835, 0.06756756454706192]",0,2
6,ulsan_002822,normal_ar,0,37,250,6.756756756756757,0.018581081531010568,0.027027027681469917,0.018018018454313278,"[0.027027027681469917, 0.0, 0.027027027681469917, 0.0, 0.0, 0.054054055362939835, 0.0, 0.027027027681469917, 0.054054055362939835, 0.0, 0.027027027681469917, 0.027027027681469917, 0.0, 0.027027027681469917, 0.027027027681469917, 0.0]",0,1
6,ulsan_002822,forced_gt_length,0,37,37,1.0,0.018581081531010568,0.027027027681469917,0.018018018454313278,"[0.027027027681469917, 0.0, 0.027027027681469917, 0.0, 0.0, 0.054054055362939835, 0.0, 0.027027027681469917, 0.054054055362939835, 0.0, 0.027027027681469917, 0.027027027681469917, 0.0, 0.027027027681469917, 0.027027027681469917, 0.0]",0,1
6,ulsan_002822,switch_rollout,9,37,37,1.0,0.0050675676902756095,0.054054055362939835,0.0018018018454313278,"[0.054054055362939835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027027027681469917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
6,ulsan_002822,switch_rollout,18,37,37,1.0,0.0033783784601837397,0.054054055362939835,0.0,"[0.054054055362939835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
6,ulsan_002822,switch_rollout,27,37,37,1.0,0.006756756571121514,0.0810810774564743,0.0018018018454313278,"[0.0810810774564743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027027027681469917, 0.0, 0.0, 0.0, 0.0]",0,1
6,ulsan_002822,teacher_forced,-1,37,37,1.0,0.05912162130698562,0.1621621549129486,0.052252252399921414,"[0.1621621549129486, 0.1621621549129486, 0.027027027681469917, 0.027027027681469917, 0.0810810774564743, 0.054054055362939835, 0.10810811072587967, 0.054054055362939835, 0.0, 0.054054055362939835, 0.027027027681469917, 0.054054055362939835, 0.027027027681469917, 0.027027027681469917, 0.054054055362939835, 0.027027027681469917]",0,1
