epoch,sample_id,mode,switch_frame,target_frames,generated_frames,length_ratio,mean_accuracy,q0_accuracy,residual_accuracy,per_q_accuracy,first_incorrect_frame,first_q0_incorrect_frame
8,ulsan_000819,normal_ar,0,42,250,5.9523809523809526,0.004464285797439516,0.02380952425301075,0.0031746032337347666,"[0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
8,ulsan_000819,forced_gt_length,0,42,42,1.0,0.004464285797439516,0.02380952425301075,0.0031746032337347666,"[0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
8,ulsan_000819,switch_rollout,10,42,42,1.0,0.010416666860692203,0.0476190485060215,0.007936508084336916,"[0.0476190485060215, 0.0, 0.0, 0.0476190485060215, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.02380952425301075, 0.0]",0,1
8,ulsan_000819,switch_rollout,21,42,42,1.0,0.011904762359336019,0.0714285746216774,0.00793650820851326,"[0.0714285746216774, 0.0, 0.0, 0.0714285746216774, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02380952425301075, 0.0]",0,1
8,ulsan_000819,switch_rollout,32,42,42,1.0,0.01339285762514919,0.0714285746216774,0.009523809825380643,"[0.0714285746216774, 0.0, 0.0, 0.0714285746216774, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.0]",0,1
8,ulsan_000819,teacher_forced,-1,42,42,1.0,0.02529761951882392,0.095238097012043,0.020634921019275984,"[0.095238097012043, 0.0714285746216774, 0.0, 0.1190476194024086, 0.02380952425301075, 0.0476190485060215, 0.0, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
8,ulsan_001087,normal_ar,0,71,250,3.5211267605633805,0.015845070127397776,0.028169013559818268,0.015023473898569744,"[0.028169013559818268, 0.014084506779909134, 0.0422535203397274, 0.056338027119636536, 0.028169013559818268, 0.0, 0.014084506779909134, 0.014084506779909134, 0.0, 0.014084506779909134, 0.0, 0.0, 0.0, 0.028169013559818268, 0.0, 0.014084506779909134]",0,2
8,ulsan_001087,forced_gt_length,0,71,71,1.0,0.015845070127397776,0.028169013559818268,0.015023473898569744,"[0.028169013559818268, 0.014084506779909134, 0.0422535203397274, 0.056338027119636536, 0.028169013559818268, 0.0, 0.014084506779909134, 0.014084506779909134, 0.0, 0.014084506779909134, 0.0, 0.0, 0.0, 0.028169013559818268, 0.0, 0.014084506779909134]",0,2
8,ulsan_001087,switch_rollout,17,71,71,1.0,0.014084507012739778,0.056338027119636536,0.011267605672279994,"[0.056338027119636536, 0.056338027119636536, 0.014084506779909134, 0.07042253762483597, 0.014084506779909134, 0.0, 0.0, 0.0, 0.0, 0.014084506779909134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2
8,ulsan_001087,switch_rollout,35,71,71,1.0,0.02200704230926931,0.09859155118465424,0.016901408384243647,"[0.09859155118465424, 0.07042253762483597, 0.028169013559818268, 0.0845070406794548, 0.028169013559818268, 0.0, 0.0, 0.014084506779909134, 0.0, 0.028169013559818268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2
8,ulsan_001087,switch_rollout,61,71,71,1.0,0.02640845044516027,0.1690140813589096,0.016901408384243647,"[0.1690140813589096, 0.07042253762483597, 0.028169013559818268, 0.0845070406794548, 0.014084506779909134, 0.0, 0.014084506779909134, 0.014084506779909134, 0.014084506779909134, 0.014084506779909134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2
8,ulsan_001087,teacher_forced,-1,71,71,1.0,0.054577464470639825,0.18309858441352844,0.04600938980778058,"[0.18309858441352844, 0.09859155118465424, 0.09859155118465424, 0.09859155118465424, 0.11267605423927307, 0.0422535203397274, 0.07042253762483597, 0.028169013559818268, 0.0, 0.014084506779909134, 0.014084506779909134, 0.0422535203397274, 0.014084506779909134, 0.014084506779909134, 0.028169013559818268, 0.014084506779909134]",0,2
8,ulsan_001334,normal_ar,0,42,250,5.9523809523809526,0.020833333721384406,0.095238097012043,0.015873016168673832,"[0.095238097012043, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0476190485060215, 0.0476190485060215, 0.0, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.02380952425301075, 0.0476190485060215, 0.0]",0,4
8,ulsan_001334,forced_gt_length,0,42,42,1.0,0.020833333721384406,0.095238097012043,0.015873016168673832,"[0.095238097012043, 0.02380952425301075, 0.0, 0.0, 0.0, 0.0, 0.0476190485060215, 0.0476190485060215, 0.0, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.02380952425301075, 0.0476190485060215, 0.0]",0,4
8,ulsan_001334,switch_rollout,10,42,42,1.0,0.028273810050450265,0.095238097012043,0.02380952425301075,"[0.095238097012043, 0.0476190485060215, 0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0476190485060215, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.02380952425301075, 0.0476190485060215, 0.02380952425301075, 0.0476190485060215, 0.02380952425301075]",0,4
8,ulsan_001334,switch_rollout,21,42,42,1.0,0.026785714901052415,0.095238097012043,0.02222222276031971,"[0.095238097012043, 0.0714285746216774, 0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0476190485060215, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.0, 0.0476190485060215, 0.02380952425301075, 0.0476190485060215, 0.0]",0,4
8,ulsan_001334,switch_rollout,32,42,42,1.0,0.026785714901052415,0.095238097012043,0.02222222276031971,"[0.095238097012043, 0.0714285746216774, 0.02380952425301075, 0.0, 0.0, 0.02380952425301075, 0.0476190485060215, 0.0, 0.02380952425301075, 0.0, 0.02380952425301075, 0.0, 0.0476190485060215, 0.02380952425301075, 0.0476190485060215, 0.0]",0,4
8,ulsan_001334,teacher_forced,-1,42,42,1.0,0.046130953705869615,0.095238097012043,0.04285714415212472,"[0.095238097012043, 0.1428571492433548, 0.02380952425301075, 0.0476190485060215, 0.02380952425301075, 0.02380952425301075, 0.0714285746216774, 0.0714285746216774, 0.0476190485060215, 0.0, 0.02380952425301075, 0.02380952425301075, 0.0476190485060215, 0.02380952425301075, 0.0476190485060215, 0.02380952425301075]",0,4
8,ulsan_001743,normal_ar,0,26,250,9.615384615384615,0.033653847174718976,0.03846153989434242,0.03333333432674408,"[0.03846153989434242, 0.07692307978868484, 0.0, 0.03846153989434242, 0.03846153989434242, 0.11538461595773697, 0.03846153989434242, 0.0, 0.0, 0.07692307978868484, 0.0, 0.0, 0.0, 0.03846153989434242, 0.07692307978868484, 0.0]",0,1
8,ulsan_001743,forced_gt_length,0,26,26,1.0,0.033653847174718976,0.03846153989434242,0.03333333432674408,"[0.03846153989434242, 0.07692307978868484, 0.0, 0.03846153989434242, 0.03846153989434242, 0.11538461595773697, 0.03846153989434242, 0.0, 0.0, 0.07692307978868484, 0.0, 0.0, 0.0, 0.03846153989434242, 0.07692307978868484, 0.0]",0,1
8,ulsan_001743,switch_rollout,6,26,26,1.0,0.038461539428681135,0.19230769574642181,0.028205129007498424,"[0.19230769574642181, 0.03846153989434242, 0.07692307978868484, 0.07692307978868484, 0.03846153989434242, 0.11538461595773697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03846153989434242, 0.03846153989434242, 0.0]",0,4
8,ulsan_001743,switch_rollout,13,26,26,1.0,0.026442308444529772,0.19230769574642181,0.015384615957736969,"[0.19230769574642181, 0.0, 0.03846153989434242, 0.07692307978868484, 0.03846153989434242, 0.0, 0.0, 0.03846153989434242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03846153989434242]",0,4
8,ulsan_001743,switch_rollout,16,26,26,1.0,0.04086538543924689,0.23076923191547394,0.028205129007498424,"[0.23076923191547394, 0.11538461595773697, 0.03846153989434242, 0.07692307978868484, 0.03846153989434242, 0.0, 0.0, 0.0, 0.0, 0.03846153989434242, 0.0, 0.0, 0.0, 0.03846153989434242, 0.07692307978868484, 0.0]",0,4
8,ulsan_001743,teacher_forced,-1,26,26,1.0,0.10576923377811909,0.38461539149284363,0.08717948993047078,"[0.38461539149284363, 0.1538461595773697, 0.03846153989434242, 0.1538461595773697, 0.1538461595773697, 0.1538461595773697, 0.07692307978868484, 0.11538461595773697, 0.07692307978868484, 0.03846153989434242, 0.07692307978868484, 0.03846153989434242, 0.0, 0.07692307978868484, 0.11538461595773697, 0.03846153989434242]",0,4
8,ulsan_002080,normal_ar,0,75,250,3.3333333333333335,0.01000000024214387,0.013333333656191826,0.009777778014540672,"[0.013333333656191826, 0.013333333656191826, 0.02666666731238365, 0.013333333656191826, 0.0, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826]",0,1
8,ulsan_002080,forced_gt_length,0,75,75,1.0,0.01000000024214387,0.013333333656191826,0.009777778014540672,"[0.013333333656191826, 0.013333333656191826, 0.02666666731238365, 0.013333333656191826, 0.0, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826]",0,1
8,ulsan_002080,switch_rollout,18,75,75,1.0,0.012500000186264515,0.02666666731238365,0.011555555711189906,"[0.02666666731238365, 0.013333333656191826, 0.013333333656191826, 0.03999999910593033, 0.013333333656191826, 0.0, 0.0, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.02666666731238365, 0.0]",0,1
8,ulsan_002080,switch_rollout,37,75,75,1.0,0.01500000013038516,0.07999999821186066,0.010666666924953461,"[0.07999999821186066, 0.02666666731238365, 0.013333333656191826, 0.02666666731238365, 0.013333333656191826, 0.0, 0.0, 0.013333333656191826, 0.013333333656191826, 0.0, 0.0, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.0]",0,1
8,ulsan_002080,switch_rollout,65,75,75,1.0,0.019166666897945106,0.09333333373069763,0.01422222244242827,"[0.09333333373069763, 0.02666666731238365, 0.02666666731238365, 0.03999999910593033, 0.02666666731238365, 0.0, 0.0, 0.0, 0.013333333656191826, 0.0, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826, 0.02666666731238365, 0.013333333656191826, 0.0]",0,1
8,ulsan_002080,teacher_forced,-1,75,75,1.0,0.03833333414513618,0.13333334028720856,0.03200000040233135,"[0.13333334028720856, 0.07999999821186066, 0.06666667014360428, 0.03999999910593033, 0.0, 0.03999999910593033, 0.0533333346247673, 0.02666666731238365, 0.0533333346247673, 0.013333333656191826, 0.013333333656191826, 0.02666666731238365, 0.02666666731238365, 0.013333333656191826, 0.013333333656191826, 0.013333333656191826]",0,1
8,ulsan_002458,normal_ar,0,74,250,3.3783783783783785,0.03040540509391576,0.027027027681469917,0.030630630254745484,"[0.027027027681469917, 0.0810810774564743, 0.04054053872823715, 0.04054053872823715, 0.013513513840734959, 0.013513513840734959, 0.013513513840734959, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.054054055362939835, 0.04054053872823715, 0.013513513840734959, 0.04054053872823715, 0.027027027681469917, 0.0]",0,2
8,ulsan_002458,forced_gt_length,0,74,74,1.0,0.03040540509391576,0.027027027681469917,0.030630630254745484,"[0.027027027681469917, 0.0810810774564743, 0.04054053872823715, 0.04054053872823715, 0.013513513840734959, 0.013513513840734959, 0.013513513840734959, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.054054055362939835, 0.04054053872823715, 0.013513513840734959, 0.04054053872823715, 0.027027027681469917, 0.0]",0,2
8,ulsan_002458,switch_rollout,18,74,74,1.0,0.023648649046663195,0.04054053872823715,0.022522523067891598,"[0.04054053872823715, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.013513513840734959, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.0, 0.027027027681469917, 0.013513513840734959, 0.013513513840734959]",0,2
8,ulsan_002458,switch_rollout,37,74,74,1.0,0.030405405210331082,0.06756756454706192,0.027927927921215692,"[0.06756756454706192, 0.04054053872823715, 0.027027027681469917, 0.054054055362939835, 0.027027027681469917, 0.013513513840734959, 0.027027027681469917, 0.027027027681469917, 0.06756756454706192, 0.027027027681469917, 0.027027027681469917, 0.04054053872823715, 0.0, 0.013513513840734959, 0.013513513840734959, 0.013513513840734959]",0,2
8,ulsan_002458,switch_rollout,64,74,74,1.0,0.04729729687096551,0.13513512909412384,0.04144144138942162,"[0.13513512909412384, 0.12162162363529205, 0.04054053872823715, 0.06756756454706192, 0.054054055362939835, 0.027027027681469917, 0.027027027681469917, 0.027027027681469917, 0.06756756454706192, 0.04054053872823715, 0.027027027681469917, 0.054054055362939835, 0.0, 0.027027027681469917, 0.013513513840734959, 0.027027027681469917]",0,2
8,ulsan_002458,teacher_forced,-1,74,74,1.0,0.07179053971776739,0.14864864945411682,0.06666666573534409,"[0.14864864945411682, 0.1621621549129486, 0.0810810774564743, 0.054054055362939835, 0.054054055362939835, 0.013513513840734959, 0.09459459781646729, 0.09459459781646729, 0.0810810774564743, 0.0810810774564743, 0.04054053872823715, 0.06756756454706192, 0.027027027681469917, 0.06756756454706192, 0.027027027681469917, 0.054054055362939835]",0,2
8,ulsan_002822,normal_ar,0,37,250,6.756756756756757,0.018581081531010568,0.027027027681469917,0.018018018454313278,"[0.027027027681469917, 0.0, 0.027027027681469917, 0.0, 0.0, 0.054054055362939835, 0.0, 0.027027027681469917, 0.054054055362939835, 0.0, 0.0, 0.027027027681469917, 0.0, 0.0, 0.027027027681469917, 0.054054055362939835]",0,1
8,ulsan_002822,forced_gt_length,0,37,37,1.0,0.018581081531010568,0.027027027681469917,0.018018018454313278,"[0.027027027681469917, 0.0, 0.027027027681469917, 0.0, 0.0, 0.054054055362939835, 0.0, 0.027027027681469917, 0.054054055362939835, 0.0, 0.0, 0.027027027681469917, 0.0, 0.0, 0.027027027681469917, 0.054054055362939835]",0,1
8,ulsan_002822,switch_rollout,9,37,37,1.0,0.006756756920367479,0.054054055362939835,0.0036036036908626556,"[0.054054055362939835, 0.0, 0.027027027681469917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027027027681469917]",0,1
8,ulsan_002822,switch_rollout,18,37,37,1.0,0.008445945801213384,0.0810810774564743,0.0036036036908626556,"[0.0810810774564743, 0.027027027681469917, 0.027027027681469917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1
8,ulsan_002822,switch_rollout,27,37,37,1.0,0.011824324610643089,0.10810811072587967,0.0054054055362939835,"[0.10810811072587967, 0.0, 0.027027027681469917, 0.027027027681469917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027027027681469917, 0.0, 0.0, 0.0]",0,1
8,ulsan_002822,teacher_forced,-1,37,37,1.0,0.05236486438661814,0.1621621549129486,0.0450450450181961,"[0.1621621549129486, 0.0810810774564743, 0.0, 0.027027027681469917, 0.0810810774564743, 0.054054055362939835, 0.0810810774564743, 0.054054055362939835, 0.0, 0.027027027681469917, 0.054054055362939835, 0.054054055362939835, 0.027027027681469917, 0.027027027681469917, 0.054054055362939835, 0.054054055362939835]",0,1
8,ulsan_003088,normal_ar,0,61,250,4.098360655737705,0.0020491802133619785,0.032786883413791656,0.0,"[0.032786883413791656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2
8,ulsan_003088,forced_gt_length,0,61,61,1.0,0.0020491802133619785,0.032786883413791656,0.0,"[0.032786883413791656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2
8,ulsan_003088,switch_rollout,15,61,61,1.0,0.004098360426723957,0.016393441706895828,0.0032786883413791655,"[0.016393441706895828, 0.016393441706895828, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0]",0,1
8,ulsan_003088,switch_rollout,30,61,61,1.0,0.007172130746766925,0.06557376682758331,0.0032786883413791655,"[0.06557376682758331, 0.016393441706895828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.016393441706895828, 0.0, 0.0]",0,1
8,ulsan_003088,switch_rollout,51,61,61,1.0,0.00922131142579019,0.09836065769195557,0.0032786883413791655,"[0.09836065769195557, 0.032786883413791656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0]",0,1
8,ulsan_003088,teacher_forced,-1,61,61,1.0,0.02254098281264305,0.1147540956735611,0.016393441955248514,"[0.1147540956735611, 0.08196721225976944, 0.032786883413791656, 0.0, 0.06557376682758331, 0.016393441706895828, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.016393441706895828, 0.0, 0.016393441706895828, 0.0, 0.0]",0,1
8,ulsan_003386,normal_ar,0,67,250,3.7313432835820897,0.08115671656560153,0.05970149114727974,0.08258706492682298,"[0.05970149114727974, 0.014925372786819935, 0.0746268630027771, 0.10447761416435242, 0.08955223858356476, 0.26865673065185547, 0.08955223858356476, 0.10447761416435242, 0.08955223858356476, 0.05970149114727974, 0.014925372786819935, 0.05970149114727974, 0.0746268630027771, 0.11940298229455948, 0.0746268630027771, 0.0]",0,1
8,ulsan_003386,forced_gt_length,0,67,67,1.0,0.08115671656560153,0.05970149114727974,0.08258706492682298,"[0.05970149114727974, 0.014925372786819935, 0.0746268630027771, 0.10447761416435242, 0.08955223858356476, 0.26865673065185547, 0.08955223858356476, 0.10447761416435242, 0.08955223858356476, 0.05970149114727974, 0.014925372786819935, 0.05970149114727974, 0.0746268630027771, 0.11940298229455948, 0.0746268630027771, 0.0]",0,1
8,ulsan_003386,switch_rollout,16,67,67,1.0,0.08208955253940076,0.11940298229455948,0.0796019905557235,"[0.11940298229455948, 0.02985074557363987, 0.11940298229455948, 0.10447761416435242, 0.0, 0.2537313401699066, 0.08955223858356476, 0.02985074557363987, 0.08955223858356476, 0.04477611929178238, 0.014925372786819935, 0.13432836532592773, 0.04477611929178238, 0.08955223858356476, 0.13432836532592773, 0.014925372786819935]",0,2
8,ulsan_003386,switch_rollout,33,67,67,1.0,0.08861940389033407,0.16417910158634186,0.08358209071060022,"[0.16417910158634186, 0.05970149114727974, 0.13432836532592773, 0.11940298229455948, 0.0, 0.26865673065185547, 0.0746268630027771, 0.08955223858356476, 0.08955223858356476, 0.05970149114727974, 0.05970149114727974, 0.014925372786819935, 0.04477611929178238, 0.08955223858356476, 0.13432836532592773, 0.014925372786819935]",0,2
8,ulsan_003386,switch_rollout,57,67,67,1.0,0.18470149324275553,0.38805970549583435,0.17114427909255028,"[0.38805970549583435, 0.2985074520111084, 0.20895522832870483, 0.2537313401699066, 0.10447761416435242, 0.2985074520111084, 0.20895522832870483, 0.20895522832870483, 0.19402985274791718, 0.08955223858356476, 0.13432836532592773, 0.13432836532592773, 0.05970149114727974, 0.10447761416435242, 0.10447761416435242, 0.16417910158634186]",0,2
8,ulsan_003386,teacher_forced,-1,67,67,1.0,0.23320895433425903,0.4776119291782379,0.21691542267799377,"[0.4776119291782379, 0.2985074520111084, 0.2537313401699066, 0.28358209133148193, 0.17910447716712952, 0.35820895433425903, 0.2238806039094925, 0.23880596458911896, 0.2537313401699066, 0.20895522832870483, 0.20895522832870483, 0.20895522832870483, 0.10447761416435242, 0.1492537260055542, 0.13432836532592773, 0.1492537260055542]",0,2
8,ulsan_003650,normal_ar,0,96,250,2.6041666666666665,0.07226562511641532,0.010416666977107525,0.07638888899236917,"[0.010416666977107525, 0.1041666641831398, 0.1145833358168602, 0.1145833358168602, 0.0833333358168602, 0.09375, 0.0416666679084301, 0.010416666977107525, 0.0833333358168602, 0.03125, 0.125, 0.03125, 0.0729166641831398, 0.0416666679084301, 0.1458333283662796, 0.0520833320915699]",0,1
8,ulsan_003650,forced_gt_length,0,96,96,1.0,0.07226562511641532,0.010416666977107525,0.07638888899236917,"[0.010416666977107525, 0.1041666641831398, 0.1145833358168602, 0.1145833358168602, 0.0833333358168602, 0.09375, 0.0416666679084301, 0.010416666977107525, 0.0833333358168602, 0.03125, 0.125, 0.03125, 0.0729166641831398, 0.0416666679084301, 0.1458333283662796, 0.0520833320915699]",0,1
8,ulsan_003650,switch_rollout,24,96,96,1.0,0.08268229087116197,0.1041666641831398,0.08124999931703011,"[0.1041666641831398, 0.1458333283662796, 0.1458333283662796, 0.02083333395421505, 0.0625, 0.0520833320915699, 0.010416666977107525, 0.0833333358168602, 0.0729166641831398, 0.0729166641831398, 0.1041666641831398, 0.0833333358168602, 0.0729166641831398, 0.0833333358168602, 0.125, 0.0833333358168602]",0,1
8,ulsan_003650,switch_rollout,48,96,96,1.0,0.08854166755918413,0.1145833358168602,0.08680555634200574,"[0.1145833358168602, 0.1666666716337204, 0.15625, 0.0416666679084301, 0.0520833320915699, 0.0729166641831398, 0.02083333395421505, 0.0833333358168602, 0.0625, 0.0416666679084301, 0.1354166716337204, 0.09375, 0.0833333358168602, 0.1041666641831398, 0.1145833358168602, 0.0729166641831398]",0,1
8,ulsan_003650,switch_rollout,86,96,96,1.0,0.08528645883779973,0.1875,0.0784722227603197,"[0.1875, 0.125, 0.09375, 0.02083333395421505, 0.0520833320915699, 0.0833333358168602, 0.0416666679084301, 0.0833333358168602, 0.0729166641831398, 0.0729166641831398, 0.1354166716337204, 0.09375, 0.09375, 0.0833333358168602, 0.0625, 0.0625]",0,1
8,ulsan_003650,teacher_forced,-1,96,96,1.0,0.15169270802289248,0.1875,0.14930555522441863,"[0.1875, 0.1458333283662796, 0.2604166567325592, 0.1145833358168602, 0.15625, 0.1979166716337204, 0.1041666641831398, 0.1354166716337204, 0.1666666716337204, 0.1458333283662796, 0.15625, 0.125, 0.1354166716337204, 0.1041666641831398, 0.1770833283662796, 0.1145833358168602]",0,1
8,ulsan_003909,normal_ar,0,31,151,4.870967741935484,0.032258063554763794,0.032258063554763794,0.032258063554763794,"[0.032258063554763794, 0.0, 0.09677419066429138, 0.0, 0.032258063554763794, 0.032258063554763794, 0.0, 0.032258063554763794, 0.0, 0.0, 0.06451612710952759, 0.06451612710952759, 0.09677419066429138, 0.032258063554763794, 0.0, 0.032258063554763794]",0,1
8,ulsan_003909,forced_gt_length,0,31,31,1.0,0.032258063554763794,0.032258063554763794,0.032258063554763794,"[0.032258063554763794, 0.0, 0.09677419066429138, 0.0, 0.032258063554763794, 0.032258063554763794, 0.0, 0.032258063554763794, 0.0, 0.0, 0.06451612710952759, 0.06451612710952759, 0.09677419066429138, 0.032258063554763794, 0.0, 0.032258063554763794]",0,1
