epoch,sample_id,switch_frame,frame,relative_to_switch,frame_token_accuracy,q0_correct,residual_accuracy,cumulative_token_accuracy,stop_probability,teacher_frame_token_accuracy,teacher_q0_correct
6,ulsan_000006,0,35,35,0.0,0.0,0.0,0.0086805559694767,0.921875,0.125,0.0
6,ulsan_000006,0,36,36,0.0,0.0,0.0,0.00844594556838274,0.9296875,0.0,0.0
6,ulsan_000006,0,37,37,0.0,0.0,0.0,0.008223684504628181,0.921875,0.0,0.0
6,ulsan_000006,0,38,38,0.0,0.0,0.0,0.008012820966541767,0.9453125,0.0625,0.0
6,ulsan_000006,0,39,39,0.0,0.0,0.0,0.0078125,0.9453125,0.0,0.0
6,ulsan_000006,0,40,40,0.0,0.0,0.0,0.007621951401233673,0.94921875,0.0,0.0
6,ulsan_000006,0,41,41,0.0,0.0,0.0,0.0074404762126505375,0.953125,0.0625,0.0
6,ulsan_000006,0,42,42,0.0,0.0,0.0,0.007267442066222429,0.94140625,0.0,0.0
6,ulsan_000006,0,43,43,0.0,0.0,0.0,0.007102272938936949,0.95703125,0.0,0.0
6,ulsan_000006,0,44,44,0.0,0.0,0.0,0.0069444444961845875,0.95703125,0.0,0.0
6,ulsan_000006,0,45,45,0.0,0.0,0.0,0.006793478038161993,0.93359375,0.0,0.0
6,ulsan_000006,0,46,46,0.0,0.0,0.0,0.0066489363089203835,0.9375,0.0625,0.0
6,ulsan_000006,0,47,47,0.0,0.0,0.0,0.0065104165114462376,0.9375,0.0,0.0
6,ulsan_000006,12,0,-12,0.0625,1.0,0.0,0.0625,0.0028839111328125,0.0625,1.0
6,ulsan_000006,12,1,-11,0.0625,1.0,0.0,0.0625,0.002471923828125,0.0625,1.0
6,ulsan_000006,12,2,-10,0.0625,1.0,0.0,0.0625,0.00421142578125,0.1875,1.0
6,ulsan_000006,12,3,-9,0.0,0.0,0.0,0.046875,0.00360107421875,0.0625,0.0
6,ulsan_000006,12,4,-8,0.125,1.0,0.06666667014360428,0.0625,0.006103515625,0.125,1.0
6,ulsan_000006,12,5,-7,0.0,0.0,0.0,0.0520833320915699,0.00506591796875,0.0625,0.0
6,ulsan_000006,12,6,-6,0.0,0.0,0.0,0.0446428582072258,0.0025482177734375,0.0,0.0
6,ulsan_000006,12,7,-5,0.0,0.0,0.0,0.0390625,0.00180816650390625,0.0625,0.0
6,ulsan_000006,12,8,-4,0.0,0.0,0.0,0.0347222238779068,0.00164794921875,0.0,0.0
6,ulsan_000006,12,9,-3,0.0,0.0,0.0,0.03125,0.00186920166015625,0.0625,0.0
6,ulsan_000006,12,10,-2,0.0,0.0,0.0,0.028409091755747795,0.00445556640625,0.1875,0.0
6,ulsan_000006,12,11,-1,0.0625,0.0,0.06666667014360428,0.03125,0.006500244140625,0.125,0.0
6,ulsan_000006,12,12,0,0.0625,1.0,0.0,0.03365384787321091,0.01031494140625,0.1875,1.0
6,ulsan_000006,12,13,1,0.1875,1.0,0.13333334028720856,0.0446428582072258,0.0185546875,0.25,1.0
6,ulsan_000006,12,14,2,0.0625,1.0,0.0,0.04583333432674408,0.0185546875,0.125,1.0
6,ulsan_000006,12,15,3,0.1875,0.0,0.20000000298023224,0.0546875,0.018310546875,0.1875,0.0
6,ulsan_000006,12,16,4,0.0,0.0,0.0,0.05147058889269829,0.0185546875,0.0,0.0
6,ulsan_000006,12,17,5,0.0,0.0,0.0,0.0486111119389534,0.018798828125,0.0625,0.0
6,ulsan_000006,12,18,6,0.0,0.0,0.0,0.04605263099074364,0.0179443359375,0.0625,0.0
6,ulsan_000006,12,19,7,0.0,0.0,0.0,0.04374999925494194,0.0185546875,0.0625,0.0
6,ulsan_000006,12,20,8,0.0,0.0,0.0,0.0416666679084301,0.018310546875,0.0,0.0
6,ulsan_000006,12,21,9,0.0,0.0,0.0,0.039772726595401764,0.018310546875,0.0,0.0
6,ulsan_000006,12,22,10,0.0,0.0,0.0,0.03804347664117813,0.018310546875,0.0625,0.0
6,ulsan_000006,12,23,11,0.0,0.0,0.0,0.0364583320915699,0.0169677734375,0.0,0.0
6,ulsan_000006,12,24,12,0.0,0.0,0.0,0.03500000014901161,0.01495361328125,0.0625,0.0
6,ulsan_000006,12,25,13,0.0,0.0,0.0,0.03365384787321091,0.0169677734375,0.125,0.0
6,ulsan_000006,12,26,14,0.0,0.0,0.0,0.032407406717538834,0.0174560546875,0.0,0.0
6,ulsan_000006,12,27,15,0.0,0.0,0.0,0.03125,0.0169677734375,0.0625,0.0
6,ulsan_000006,12,28,16,0.0,0.0,0.0,0.03017241321504116,0.0174560546875,0.0,0.0
6,ulsan_000006,12,29,17,0.0,0.0,0.0,0.02916666679084301,0.0174560546875,0.125,0.0
6,ulsan_000006,12,30,18,0.0,0.0,0.0,0.02822580561041832,0.0179443359375,0.0,0.0
6,ulsan_000006,12,31,19,0.0,0.0,0.0,0.02734375,0.0179443359375,0.0625,1.0
6,ulsan_000006,12,32,20,0.0,0.0,0.0,0.02651515230536461,0.0179443359375,0.0,0.0
6,ulsan_000006,12,33,21,0.0,0.0,0.0,0.025735294446349144,0.018310546875,0.0625,1.0
6,ulsan_000006,12,34,22,0.0,0.0,0.0,0.02500000037252903,0.0179443359375,0.0625,0.0
6,ulsan_000006,12,35,23,0.0625,0.0,0.06666667014360428,0.02604166604578495,0.0169677734375,0.125,0.0
6,ulsan_000006,12,36,24,0.0,0.0,0.0,0.025337837636470795,0.0185546875,0.0,0.0
6,ulsan_000006,12,37,25,0.0,0.0,0.0,0.024671053513884544,0.0185546875,0.0,0.0
6,ulsan_000006,12,38,26,0.0,0.0,0.0,0.024038461968302727,0.018310546875,0.0625,0.0
6,ulsan_000006,12,39,27,0.0,0.0,0.0,0.0234375,0.0025482177734375,0.0,0.0
6,ulsan_000006,12,40,28,0.0,0.0,0.0,0.02286585420370102,0.002044677734375,0.0,0.0
6,ulsan_000006,12,41,29,0.0,0.0,0.0,0.0223214291036129,0.002044677734375,0.0625,0.0
6,ulsan_000006,12,42,30,0.0,0.0,0.0,0.021802324801683426,0.00180816650390625,0.0,0.0
6,ulsan_000006,12,43,31,0.0,0.0,0.0,0.02130681835114956,0.00180816650390625,0.0,0.0
6,ulsan_000006,12,44,32,0.0,0.0,0.0,0.02083333395421505,0.0021820068359375,0.0,0.0
6,ulsan_000006,12,45,33,0.0,0.0,0.0,0.02038043551146984,0.0021209716796875,0.0,0.0
6,ulsan_000006,12,46,34,0.0,0.0,0.0,0.019946807995438576,0.0021209716796875,0.0625,0.0
6,ulsan_000006,12,47,35,0.0,0.0,0.0,0.01953125,0.0021209716796875,0.0,0.0
6,ulsan_000006,24,0,-24,0.0625,1.0,0.0,0.0625,0.0028839111328125,0.0625,1.0
6,ulsan_000006,24,1,-23,0.0625,1.0,0.0,0.0625,0.002471923828125,0.0625,1.0
6,ulsan_000006,24,2,-22,0.0625,1.0,0.0,0.0625,0.00421142578125,0.1875,1.0
6,ulsan_000006,24,3,-21,0.0,0.0,0.0,0.046875,0.00360107421875,0.0625,0.0
6,ulsan_000006,24,4,-20,0.125,1.0,0.06666667014360428,0.0625,0.006103515625,0.125,1.0
6,ulsan_000006,24,5,-19,0.0,0.0,0.0,0.0520833320915699,0.00506591796875,0.0625,0.0
6,ulsan_000006,24,6,-18,0.0,0.0,0.0,0.0446428582072258,0.0025482177734375,0.0,0.0
6,ulsan_000006,24,7,-17,0.0,0.0,0.0,0.0390625,0.00180816650390625,0.0625,0.0
6,ulsan_000006,24,8,-16,0.0,0.0,0.0,0.0347222238779068,0.00164794921875,0.0,0.0
6,ulsan_000006,24,9,-15,0.0,0.0,0.0,0.03125,0.00186920166015625,0.0625,0.0
6,ulsan_000006,24,10,-14,0.0,0.0,0.0,0.028409091755747795,0.00445556640625,0.1875,0.0
6,ulsan_000006,24,11,-13,0.0625,0.0,0.06666667014360428,0.03125,0.006500244140625,0.125,0.0
6,ulsan_000006,24,12,-12,0.0625,1.0,0.0,0.03365384787321091,0.01031494140625,0.1875,1.0
6,ulsan_000006,24,13,-11,0.25,1.0,0.20000000298023224,0.0491071417927742,0.01202392578125,0.25,1.0
6,ulsan_000006,24,14,-10,0.0,0.0,0.0,0.04583333432674408,0.015869140625,0.125,1.0
6,ulsan_000006,24,15,-9,0.0625,0.0,0.06666667014360428,0.046875,0.01324462890625,0.1875,0.0
6,ulsan_000006,24,16,-8,0.0,0.0,0.0,0.04411764815449715,0.0128173828125,0.0,0.0
6,ulsan_000006,24,17,-7,0.0,0.0,0.0,0.0416666679084301,0.003082275390625,0.0625,0.0
6,ulsan_000006,24,18,-6,0.0625,0.0,0.06666667014360428,0.042763158679008484,0.0023956298828125,0.0625,0.0
6,ulsan_000006,24,19,-5,0.0,0.0,0.0,0.04062499850988388,0.0021209716796875,0.0625,0.0
6,ulsan_000006,24,20,-4,0.0,0.0,0.0,0.0386904776096344,0.0028839111328125,0.0,0.0
6,ulsan_000006,24,21,-3,0.0,0.0,0.0,0.03693181648850441,0.002471923828125,0.0,0.0
6,ulsan_000006,24,22,-2,0.0,0.0,0.0,0.03532608598470688,0.002044677734375,0.0625,0.0
6,ulsan_000006,24,23,-1,0.0,0.0,0.0,0.0338541679084301,0.00225830078125,0.0,0.0
6,ulsan_000006,24,24,0,0.0,0.0,0.0,0.032499998807907104,0.0033721923828125,0.0625,0.0
6,ulsan_000006,24,25,1,0.0,0.0,0.0,0.03125,0.0028839111328125,0.125,0.0
6,ulsan_000006,24,26,2,0.0,0.0,0.0,0.030092593282461166,0.0029754638671875,0.0,0.0
6,ulsan_000006,24,27,3,0.0,0.0,0.0,0.02901785634458065,0.00506591796875,0.0625,0.0
6,ulsan_000006,24,28,4,0.0,0.0,0.0,0.02801724150776863,0.00360107421875,0.0,0.0
6,ulsan_000006,24,29,5,0.0,0.0,0.0,0.02708333358168602,0.00628662109375,0.125,0.0
6,ulsan_000006,24,30,6,0.0,0.0,0.0,0.026209676638245583,0.0057373046875,0.0,0.0
6,ulsan_000006,24,31,7,0.0,0.0,0.0,0.025390625,0.00433349609375,0.0625,1.0
6,ulsan_000006,24,32,8,0.0,0.0,0.0,0.024621212854981422,0.00830078125,0.0,0.0
6,ulsan_000006,24,33,9,0.0,0.0,0.0,0.02389705926179886,0.010986328125,0.0625,1.0
6,ulsan_000006,24,34,10,0.0,0.0,0.0,0.02321428619325161,0.01495361328125,0.0625,0.0
6,ulsan_000006,24,35,11,0.0,0.0,0.0,0.0225694440305233,0.02294921875,0.125,0.0
6,ulsan_000006,24,36,12,0.0,0.0,0.0,0.0219594594091177,0.0267333984375,0.0,0.0
6,ulsan_000006,24,37,13,0.0,0.0,0.0,0.021381579339504242,0.029296875,0.0,0.0
6,ulsan_000006,24,38,14,0.0,0.0,0.0,0.02083333395421505,0.010986328125,0.0625,0.0
6,ulsan_000006,24,39,15,0.0,0.0,0.0,0.02031249925494194,0.01202392578125,0.0,0.0
6,ulsan_000006,24,40,16,0.0,0.0,0.0,0.01981707289814949,0.0225830078125,0.0,0.0
6,ulsan_000006,24,41,17,0.0,0.0,0.0,0.0193452388048172,0.04150390625,0.0625,0.0
6,ulsan_000006,24,42,18,0.0,0.0,0.0,0.018895348533988,0.43359375,0.0,0.0
6,ulsan_000006,24,43,19,0.0,0.0,0.0,0.018465908244252205,0.87109375,0.0,0.0
6,ulsan_000006,24,44,20,0.0,0.0,0.0,0.01805555634200573,0.9140625,0.0,0.0
6,ulsan_000006,24,45,21,0.0,0.0,0.0,0.01766304299235344,0.90625,0.0,0.0
6,ulsan_000006,24,46,22,0.0,0.0,0.0,0.017287233844399452,0.859375,0.0625,0.0
6,ulsan_000006,24,47,23,0.0,0.0,0.0,0.01692708395421505,0.85546875,0.0,0.0
6,ulsan_000006,38,0,-38,0.0625,1.0,0.0,0.0625,0.0028839111328125,0.0625,1.0
6,ulsan_000006,38,1,-37,0.0625,1.0,0.0,0.0625,0.002471923828125,0.0625,1.0
6,ulsan_000006,38,2,-36,0.0625,1.0,0.0,0.0625,0.00421142578125,0.1875,1.0
6,ulsan_000006,38,3,-35,0.0,0.0,0.0,0.046875,0.00360107421875,0.0625,0.0
6,ulsan_000006,38,4,-34,0.125,1.0,0.06666667014360428,0.0625,0.006103515625,0.125,1.0
6,ulsan_000006,38,5,-33,0.0,0.0,0.0,0.0520833320915699,0.00506591796875,0.0625,0.0
6,ulsan_000006,38,6,-32,0.0,0.0,0.0,0.0446428582072258,0.0025482177734375,0.0,0.0
6,ulsan_000006,38,7,-31,0.0,0.0,0.0,0.0390625,0.00180816650390625,0.0625,0.0
6,ulsan_000006,38,8,-30,0.0,0.0,0.0,0.0347222238779068,0.00164794921875,0.0,0.0
6,ulsan_000006,38,9,-29,0.0,0.0,0.0,0.03125,0.00186920166015625,0.0625,0.0
6,ulsan_000006,38,10,-28,0.0,0.0,0.0,0.028409091755747795,0.00445556640625,0.1875,0.0
6,ulsan_000006,38,11,-27,0.0625,0.0,0.06666667014360428,0.03125,0.006500244140625,0.125,0.0
6,ulsan_000006,38,12,-26,0.0625,1.0,0.0,0.03365384787321091,0.01031494140625,0.1875,1.0
6,ulsan_000006,38,13,-25,0.25,1.0,0.20000000298023224,0.0491071417927742,0.01202392578125,0.25,1.0
6,ulsan_000006,38,14,-24,0.0,0.0,0.0,0.04583333432674408,0.015869140625,0.125,1.0
6,ulsan_000006,38,15,-23,0.0625,0.0,0.06666667014360428,0.046875,0.01324462890625,0.1875,0.0
6,ulsan_000006,38,16,-22,0.0,0.0,0.0,0.04411764815449715,0.0128173828125,0.0,0.0
6,ulsan_000006,38,17,-21,0.0,0.0,0.0,0.0416666679084301,0.003082275390625,0.0625,0.0
6,ulsan_000006,38,18,-20,0.0625,0.0,0.06666667014360428,0.042763158679008484,0.0023956298828125,0.0625,0.0
6,ulsan_000006,38,19,-19,0.0,0.0,0.0,0.04062499850988388,0.0021209716796875,0.0625,0.0
6,ulsan_000006,38,20,-18,0.0,0.0,0.0,0.0386904776096344,0.0028839111328125,0.0,0.0
6,ulsan_000006,38,21,-17,0.0,0.0,0.0,0.03693181648850441,0.002471923828125,0.0,0.0
6,ulsan_000006,38,22,-16,0.0,0.0,0.0,0.03532608598470688,0.002044677734375,0.0625,0.0
6,ulsan_000006,38,23,-15,0.0,0.0,0.0,0.0338541679084301,0.00225830078125,0.0,0.0
6,ulsan_000006,38,24,-14,0.0,0.0,0.0,0.032499998807907104,0.0033721923828125,0.0625,0.0
6,ulsan_000006,38,25,-13,0.0,0.0,0.0,0.03125,0.00180816650390625,0.125,0.0
6,ulsan_000006,38,26,-12,0.0,0.0,0.0,0.030092593282461166,0.00262451171875,0.0,0.0
6,ulsan_000006,38,27,-11,0.0625,0.0,0.06666667014360428,0.03125,0.00347900390625,0.0625,0.0
6,ulsan_000006,38,28,-10,0.0,0.0,0.0,0.03017241321504116,0.00262451171875,0.0,0.0
6,ulsan_000006,38,29,-9,0.0,0.0,0.0,0.02916666679084301,0.002716064453125,0.125,0.0
6,ulsan_000006,38,30,-8,0.0,0.0,0.0,0.02822580561041832,0.006103515625,0.0,0.0
6,ulsan_000006,38,31,-7,0.0625,1.0,0.0,0.029296875,0.00347900390625,0.0625,1.0
6,ulsan_000006,38,32,-6,0.0,0.0,0.0,0.028409091755747795,0.0029754638671875,0.0,0.0
6,ulsan_000006,38,33,-5,0.0625,1.0,0.0,0.029411764815449715,0.006500244140625,0.0625,1.0
6,ulsan_000006,38,34,-4,0.0,0.0,0.0,0.02857142873108387,0.0244140625,0.0625,0.0
6,ulsan_000006,38,35,-3,0.0625,0.0,0.06666667014360428,0.0295138880610466,0.1259765625,0.125,0.0
6,ulsan_000006,38,36,-2,0.0,0.0,0.0,0.02871621586382389,0.45703125,0.0,0.0
6,ulsan_000006,38,37,-1,0.0,0.0,0.0,0.027960525825619698,0.00445556640625,0.0,0.0
6,ulsan_000006,38,38,0,0.0625,0.0,0.06666667014360428,0.028846153989434242,0.005218505859375,0.0625,0.0
6,ulsan_000006,38,39,1,0.0,0.0,0.0,0.02812499925494194,0.0028076171875,0.0,0.0
6,ulsan_000006,38,40,2,0.0,0.0,0.0,0.027439024299383163,0.006683349609375,0.0,0.0
6,ulsan_000006,38,41,3,0.0,0.0,0.0,0.02678571455180645,0.00360107421875,0.0625,0.0
6,ulsan_000006,38,42,4,0.0,0.0,0.0,0.02616279013454914,0.0174560546875,0.0,0.0
6,ulsan_000006,38,43,5,0.0,0.0,0.0,0.02556818164885044,0.00506591796875,0.0,0.0
6,ulsan_000006,38,44,6,0.0,0.0,0.0,0.02500000037252903,0.006683349609375,0.0,0.0
6,ulsan_000006,38,45,7,0.0,0.0,0.0,0.02445652149617672,0.0240478515625,0.0,0.0
6,ulsan_000006,38,46,8,0.0,0.0,0.0,0.02393617108464241,0.91015625,0.0625,0.0
6,ulsan_000006,38,47,9,0.0,0.0,0.0,0.0234375,0.78125,0.0,0.0
6,ulsan_000429,0,0,0,0.0625,1.0,0.0,0.0625,0.003936767578125,0.125,1.0
6,ulsan_000429,0,1,1,0.0625,1.0,0.0,0.0625,0.003173828125,0.0,0.0
6,ulsan_000429,0,2,2,0.0,0.0,0.0,0.0416666679084301,0.0013275146484375,0.125,1.0
6,ulsan_000429,0,3,3,0.0,0.0,0.0,0.03125,0.00262451171875,0.0625,0.0
6,ulsan_000429,0,4,4,0.0,0.0,0.0,0.02500000037252903,0.00347900390625,0.0,0.0
6,ulsan_000429,0,5,5,0.0625,0.0,0.06666667014360428,0.03125,0.0047607421875,0.0,0.0
6,ulsan_000429,0,6,6,0.0,0.0,0.0,0.02678571455180645,0.018798828125,0.0,0.0
6,ulsan_000429,0,7,7,0.0,0.0,0.0,0.0234375,0.0306396484375,0.0,0.0
6,ulsan_000429,0,8,8,0.0,0.0,0.0,0.02083333395421505,0.057373046875,0.0,0.0
6,ulsan_000429,0,9,9,0.0,0.0,0.0,0.01875000074505806,0.2041015625,0.0625,0.0
6,ulsan_000429,0,10,10,0.0,0.0,0.0,0.017045455053448677,0.14453125,0.0625,0.0
6,ulsan_000429,0,11,11,0.0,0.0,0.0,0.015625,0.150390625,0.0,0.0
6,ulsan_000429,0,12,12,0.0,0.0,0.0,0.014423076994717121,0.036865234375,0.0,0.0
6,ulsan_000429,0,13,13,0.0,0.0,0.0,0.013392857275903225,0.02001953125,0.0625,0.0
6,ulsan_000429,3,0,-3,0.0625,1.0,0.0,0.0625,0.003936767578125,0.125,1.0
6,ulsan_000429,3,1,-2,0.0,0.0,0.0,0.03125,0.003936767578125,0.0,0.0
6,ulsan_000429,3,2,-1,0.0625,1.0,0.0,0.0416666679084301,0.002716064453125,0.125,1.0
6,ulsan_000429,3,3,0,0.0625,0.0,0.06666667014360428,0.046875,0.00193023681640625,0.0625,0.0
6,ulsan_000429,3,4,1,0.0,0.0,0.0,0.03750000149011612,0.001983642578125,0.0,0.0
6,ulsan_000429,3,5,2,0.0,0.0,0.0,0.03125,0.00347900390625,0.0,0.0
6,ulsan_000429,3,6,3,0.0,0.0,0.0,0.02678571455180645,0.006500244140625,0.0,0.0
6,ulsan_000429,3,7,4,0.0,0.0,0.0,0.0234375,0.01324462890625,0.0,0.0
6,ulsan_000429,3,8,5,0.0,0.0,0.0,0.02083333395421505,0.018310546875,0.0,0.0
6,ulsan_000429,3,9,6,0.0,0.0,0.0,0.01875000074505806,0.033203125,0.0625,0.0
6,ulsan_000429,3,10,7,0.0,0.0,0.0,0.017045455053448677,0.0240478515625,0.0625,0.0
6,ulsan_000429,3,11,8,0.0,0.0,0.0,0.015625,0.02197265625,0.0,0.0
6,ulsan_000429,3,12,9,0.0,0.0,0.0,0.014423076994717121,0.0247802734375,0.0,0.0
6,ulsan_000429,3,13,10,0.0,0.0,0.0,0.013392857275903225,0.0169677734375,0.0625,0.0
6,ulsan_000429,4,0,-4,0.0625,1.0,0.0,0.0625,0.003936767578125,0.125,1.0
6,ulsan_000429,4,1,-3,0.0,0.0,0.0,0.03125,0.003936767578125,0.0,0.0
6,ulsan_000429,4,2,-2,0.0625,1.0,0.0,0.0416666679084301,0.002716064453125,0.125,1.0
6,ulsan_000429,4,3,-1,0.0625,0.0,0.06666667014360428,0.046875,0.00193023681640625,0.0625,0.0
6,ulsan_000429,4,4,0,0.0,0.0,0.0,0.03750000149011612,0.00154876708984375,0.0,0.0
6,ulsan_000429,4,5,1,0.0,0.0,0.0,0.03125,0.00193023681640625,0.0,0.0
6,ulsan_000429,4,6,2,0.0,0.0,0.0,0.02678571455180645,0.0037078857421875,0.0,0.0
6,ulsan_000429,4,7,3,0.0,0.0,0.0,0.0234375,0.002716064453125,0.0,0.0
6,ulsan_000429,4,8,4,0.0,0.0,0.0,0.02083333395421505,0.0023193359375,0.0,0.0
6,ulsan_000429,4,9,5,0.0,0.0,0.0,0.01875000074505806,0.003173828125,0.0625,0.0
6,ulsan_000429,4,10,6,0.0,0.0,0.0,0.017045455053448677,0.00555419921875,0.0625,0.0
6,ulsan_000429,4,11,7,0.0,0.0,0.0,0.015625,0.0194091796875,0.0,0.0
6,ulsan_000429,4,12,8,0.0,0.0,0.0,0.014423076994717121,0.056640625,0.0,0.0
6,ulsan_000429,4,13,9,0.0,0.0,0.0,0.013392857275903225,0.1513671875,0.0625,0.0
6,ulsan_000429,7,0,-7,0.0625,1.0,0.0,0.0625,0.003936767578125,0.125,1.0
6,ulsan_000429,7,1,-6,0.0,0.0,0.0,0.03125,0.003936767578125,0.0,0.0
6,ulsan_000429,7,2,-5,0.0625,1.0,0.0,0.0416666679084301,0.002716064453125,0.125,1.0
6,ulsan_000429,7,3,-4,0.0625,0.0,0.06666667014360428,0.046875,0.00193023681640625,0.0625,0.0
6,ulsan_000429,7,4,-3,0.0,0.0,0.0,0.03750000149011612,0.00154876708984375,0.0,0.0
6,ulsan_000429,7,5,-2,0.0,0.0,0.0,0.03125,0.0037078857421875,0.0,0.0
6,ulsan_000429,7,6,-1,0.0,0.0,0.0,0.02678571455180645,0.00154876708984375,0.0,0.0
6,ulsan_000429,7,7,0,0.0,0.0,0.0,0.0234375,0.00830078125,0.0,0.0
6,ulsan_000429,7,8,1,0.0,0.0,0.0,0.02083333395421505,0.007354736328125,0.0,0.0
6,ulsan_000429,7,9,2,0.0,0.0,0.0,0.01875000074505806,0.01324462890625,0.0625,0.0
6,ulsan_000429,7,10,3,0.0,0.0,0.0,0.017045455053448677,0.008056640625,0.0625,0.0
6,ulsan_000429,7,11,4,0.0,0.0,0.0,0.015625,0.00885009765625,0.0,0.0
6,ulsan_000429,7,12,5,0.0,0.0,0.0,0.014423076994717121,0.0128173828125,0.0,0.0
6,ulsan_000429,7,13,6,0.0,0.0,0.0,0.013392857275903225,0.01361083984375,0.0625,0.0
6,ulsan_000819,0,0,0,0.125,1.0,0.06666667014360428,0.125,0.002471923828125,0.125,1.0
6,ulsan_000819,0,1,1,0.0,0.0,0.0,0.0625,0.0025482177734375,0.0,0.0
6,ulsan_000819,0,2,2,0.0,0.0,0.0,0.0416666679084301,0.0032806396484375,0.0,0.0
6,ulsan_000819,0,3,3,0.0,0.0,0.0,0.03125,0.0032806396484375,0.0625,0.0
6,ulsan_000819,0,4,4,0.0,0.0,0.0,0.02500000037252903,0.0032806396484375,0.125,0.0
6,ulsan_000819,0,5,5,0.0,0.0,0.0,0.02083333395421505,0.003173828125,0.125,1.0
6,ulsan_000819,0,6,6,0.0,0.0,0.0,0.01785714365541935,0.003173828125,0.0625,1.0
6,ulsan_000819,0,7,7,0.0,0.0,0.0,0.015625,0.0028076171875,0.0,0.0
6,ulsan_000819,0,8,8,0.0,0.0,0.0,0.013888888992369175,0.0029754638671875,0.125,0.0
6,ulsan_000819,0,9,9,0.0,0.0,0.0,0.012500000186264515,0.003082275390625,0.0625,0.0
6,ulsan_000819,0,10,10,0.0,0.0,0.0,0.011363636702299118,0.003173828125,0.0,0.0
6,ulsan_000819,0,11,11,0.0,0.0,0.0,0.010416666977107525,0.00347900390625,0.0625,0.0
