epoch,sample_id,q,frames,exact_accuracy,mean_embedding_distance,wrong_only_embedding_distance,random_pair_distance
6,ulsan_000006,0,48,0.1875,8.061555862426758,9.921914100646973,14.114415168762207
6,ulsan_000006,1,48,0.125,1.751336693763733,2.0015275478363037,4.299781322479248
6,ulsan_000006,2,48,0.0833333358168602,1.0551007986068726,1.1510190963745117,1.4724929332733154
6,ulsan_000006,3,48,0.1041666641831398,0.7759920954704285,0.8662236928939819,1.108340859413147
6,ulsan_000006,4,48,0.1041666641831398,0.6943405270576477,0.7750778198242188,0.9223368167877197
6,ulsan_000006,5,48,0.0416666679084301,0.6193519234657288,0.6462802886962891,0.8032205104827881
6,ulsan_000006,6,48,0.0625,0.5433681011199951,0.5795925855636597,0.7136799097061157
6,ulsan_000006,7,48,0.0625,0.501812756061554,0.5352669358253479,0.6476784348487854
6,ulsan_000006,8,48,0.0,0.48844781517982483,0.48844781517982483,0.5922175645828247
6,ulsan_000006,9,48,0.02083333395421505,0.4261845648288727,0.4352523684501648,0.5459945201873779
6,ulsan_000006,10,48,0.02083333395421505,0.4022928774356842,0.410852313041687,0.5068403482437134
6,ulsan_000006,11,48,0.0416666679084301,0.3805570900440216,0.3971030116081238,0.4751829504966736
6,ulsan_000006,12,48,0.02083333395421505,0.37970033288002014,0.38777902722358704,0.44645044207572937
6,ulsan_000006,13,48,0.02083333395421505,0.3633244037628174,0.37105467915534973,0.4209570288658142
6,ulsan_000006,14,48,0.0625,0.3239998519420624,0.34559983015060425,0.3982647955417633
6,ulsan_000006,15,48,0.0,0.312305212020874,0.312305212020874,0.3747651278972626
6,ulsan_001843,0,20,0.10000000149011612,8.757230758666992,9.730255126953125,14.114415168762207
6,ulsan_001843,1,20,0.05000000074505806,2.470284938812256,2.6003000736236572,4.299781322479248
6,ulsan_001843,2,20,0.05000000074505806,1.1810669898986816,1.243228554725647,1.4724929332733154
6,ulsan_001843,3,20,0.05000000074505806,0.987523078918457,1.039497971534729,1.108340859413147
6,ulsan_001843,4,20,0.0,0.7994264364242554,0.7994264364242554,0.9223368167877197
6,ulsan_001843,5,20,0.05000000074505806,0.6942921876907349,0.730833888053894,0.8032205104827881
6,ulsan_001843,6,20,0.05000000074505806,0.6498243808746338,0.6840257048606873,0.7136799097061157
6,ulsan_001843,7,20,0.05000000074505806,0.5831975936889648,0.6138921976089478,0.6476784348487854
6,ulsan_001843,8,20,0.05000000074505806,0.5447262525558472,0.5733959674835205,0.5922175645828247
6,ulsan_001843,9,20,0.05000000074505806,0.49564123153686523,0.5217277407646179,0.5459945201873779
6,ulsan_001843,10,20,0.05000000074505806,0.4616791605949402,0.48597806692123413,0.5068403482437134
6,ulsan_001843,11,20,0.10000000149011612,0.4294428825378418,0.4771588146686554,0.4751829504966736
6,ulsan_001843,12,20,0.05000000074505806,0.42276400327682495,0.44501474499702454,0.44645044207572937
6,ulsan_001843,13,20,0.0,0.404883474111557,0.404883474111557,0.4209570288658142
6,ulsan_001843,14,20,0.0,0.38263189792633057,0.38263189792633057,0.3982647955417633
6,ulsan_001843,15,20,0.05000000074505806,0.3427453339099884,0.3607845604419708,0.3747651278972626
6,ulsan_003503,0,72,0.1944444477558136,8.534456253051758,10.594496726989746,14.114415168762207
6,ulsan_003503,1,72,0.1111111119389534,1.9820256233215332,2.22977876663208,4.299781322479248
6,ulsan_003503,2,72,0.0972222238779068,1.1098544597625732,1.229377269744873,1.4724929332733154
6,ulsan_003503,3,72,0.0833333358168602,0.938913106918335,1.0242689847946167,1.108340859413147
6,ulsan_003503,4,72,0.0833333358168602,0.7536258697509766,0.8221373558044434,0.9223368167877197
6,ulsan_003503,5,72,0.0833333358168602,0.6664208173751831,0.7270045280456543,0.8032205104827881
6,ulsan_003503,6,72,0.0833333358168602,0.5965244770050049,0.6507539749145508,0.7136799097061157
6,ulsan_003503,7,72,0.0694444477558136,0.5376071333885193,0.5777270793914795,0.6476784348487854
6,ulsan_003503,8,72,0.0694444477558136,0.5005699992179871,0.5379259586334229,0.5922175645828247
6,ulsan_003503,9,72,0.0555555559694767,0.4567399024963379,0.4836070239543915,0.5459945201873779
6,ulsan_003503,10,72,0.0694444477558136,0.420041561126709,0.4513879418373108,0.5068403482437134
6,ulsan_003503,11,72,0.0555555559694767,0.39501744508743286,0.41825371980667114,0.4751829504966736
6,ulsan_003503,12,72,0.0416666679084301,0.36486443877220154,0.3807280361652374,0.44645044207572937
6,ulsan_003503,13,72,0.0555555559694767,0.3507623076438904,0.37139537930488586,0.4209570288658142
6,ulsan_003503,14,72,0.1111111119389534,0.32744431495666504,0.36837485432624817,0.3982647955417633
6,ulsan_003503,15,72,0.0694444477558136,0.303463339805603,0.3261098563671112,0.3747651278972626
6,ulsan_004854,0,52,0.07692307978868484,9.776243209838867,10.590929985046387,14.114415168762207
6,ulsan_004854,1,52,0.03846153989434242,2.3210089206695557,2.413849115371704,4.299781322479248
6,ulsan_004854,2,52,0.03846153989434242,1.1945722103118896,1.2423548698425293,1.4724929332733154
6,ulsan_004854,3,52,0.03846153989434242,0.9364871978759766,0.973946750164032,1.108340859413147
6,ulsan_004854,4,52,0.0,0.8391897678375244,0.8391897678375244,0.9223368167877197
6,ulsan_004854,5,52,0.0,0.7305415272712708,0.7305415272712708,0.8032205104827881
6,ulsan_004854,6,52,0.03846153989434242,0.6506922245025635,0.6767198443412781,0.7136799097061157
6,ulsan_004854,7,52,0.01923076994717121,0.5744880437850952,0.5857526063919067,0.6476784348487854
6,ulsan_004854,8,52,0.0,0.5507503747940063,0.5507503747940063,0.5922175645828247
6,ulsan_004854,9,52,0.0,0.5113712549209595,0.5113712549209595,0.5459945201873779
6,ulsan_004854,10,52,0.0,0.461413711309433,0.461413711309433,0.5068403482437134
6,ulsan_004854,11,52,0.0,0.4428296685218811,0.4428296685218811,0.4751829504966736
6,ulsan_004854,12,52,0.0,0.40826401114463806,0.40826401114463806,0.44645044207572937
6,ulsan_004854,13,52,0.0,0.39940327405929565,0.39940327405929565,0.4209570288658142
6,ulsan_004854,14,52,0.0,0.3751784861087799,0.3751784861087799,0.3982647955417633
6,ulsan_004854,15,52,0.0,0.34262147545814514,0.34262147545814514,0.3747651278972626
6,ulsan_006234,0,38,0.21052631735801697,8.278155326843262,10.485662460327148,14.114415168762207
6,ulsan_006234,1,38,0.07894736528396606,2.0873260498046875,2.266239643096924,4.299781322479248
6,ulsan_006234,2,38,0.1315789520740509,1.2086095809936523,1.3917324542999268,1.4724929332733154
6,ulsan_006234,3,38,0.1315789520740509,0.8758103251457214,1.0085089206695557,1.108340859413147
6,ulsan_006234,4,38,0.05263157933950424,0.7345444560050964,0.7753523588180542,0.9223368167877197
6,ulsan_006234,5,38,0.07894736528396606,0.6977707743644714,0.7575796246528625,0.8032205104827881
6,ulsan_006234,6,38,0.0,0.6697664260864258,0.6697664260864258,0.7136799097061157
6,ulsan_006234,7,38,0.02631578966975212,0.579417884349823,0.5950778126716614,0.6476784348487854
6,ulsan_006234,8,38,0.0,0.5655139684677124,0.5655139684677124,0.5922175645828247
6,ulsan_006234,9,38,0.0,0.5125592947006226,0.5125592947006226,0.5459945201873779
6,ulsan_006234,10,38,0.0,0.4848812520503998,0.4848812520503998,0.5068403482437134
6,ulsan_006234,11,38,0.0,0.4715372323989868,0.4715372323989868,0.4751829504966736
6,ulsan_006234,12,38,0.0,0.42766129970550537,0.42766129970550537,0.44645044207572937
6,ulsan_006234,13,38,0.0,0.40672925114631653,0.40672925114631653,0.4209570288658142
6,ulsan_006234,14,38,0.02631578966975212,0.3835913836956024,0.3939587473869324,0.3982647955417633
6,ulsan_006234,15,38,0.02631578966975212,0.3427424132823944,0.3520056903362274,0.3747651278972626
6,ulsan_007570,0,32,0.15625,9.568504333496094,11.340448379516602,14.114415168762207
6,ulsan_007570,1,32,0.09375,1.7518336772918701,1.9330576658248901,4.299781322479248
6,ulsan_007570,2,32,0.15625,1.031732201576233,1.222793698310852,1.4724929332733154
6,ulsan_007570,3,32,0.0625,0.7705838084220886,0.8219560384750366,1.108340859413147
6,ulsan_007570,4,32,0.0,0.7145861983299255,0.7145861983299255,0.9223368167877197
6,ulsan_007570,5,32,0.0,0.693361759185791,0.693361759185791,0.8032205104827881
6,ulsan_007570,6,32,0.03125,0.6003865003585815,0.6197537779808044,0.7136799097061157
6,ulsan_007570,7,32,0.0,0.5415692925453186,0.5415692925453186,0.6476784348487854
6,ulsan_007570,8,32,0.0625,0.499612420797348,0.5329199433326721,0.5922175645828247
6,ulsan_007570,9,32,0.03125,0.44572192430496216,0.46010005474090576,0.5459945201873779
6,ulsan_007570,10,32,0.0,0.43788406252861023,0.43788406252861023,0.5068403482437134
6,ulsan_007570,11,32,0.03125,0.41168147325515747,0.42496150732040405,0.4751829504966736
6,ulsan_007570,12,32,0.0,0.39939287304878235,0.39939287304878235,0.44645044207572937
6,ulsan_007570,13,32,0.0,0.37425270676612854,0.37425270676612854,0.4209570288658142
6,ulsan_007570,14,32,0.0,0.3614761531352997,0.3614761531352997,0.3982647955417633
6,ulsan_007570,15,32,0.03125,0.3155191242694855,0.3256971836090088,0.3747651278972626
6,ulsan_009117,0,56,0.125,9.443117141723633,10.792134284973145,14.114415168762207
6,ulsan_009117,1,56,0.0892857164144516,1.954951524734497,2.146613597869873,4.299781322479248
6,ulsan_009117,2,56,0.0357142873108387,1.1500805616378784,1.192676067352295,1.4724929332733154
6,ulsan_009117,3,56,0.01785714365541935,0.9309496283531189,0.9478759765625,1.108340859413147
6,ulsan_009117,4,56,0.0357142873108387,0.7641924619674683,0.792495846748352,0.9223368167877197
6,ulsan_009117,5,56,0.01785714365541935,0.6991789937019348,0.7118912935256958,0.8032205104827881
6,ulsan_009117,6,56,0.0,0.6258450746536255,0.6258450746536255,0.7136799097061157
6,ulsan_009117,7,56,0.0357142873108387,0.5571526885032654,0.5777879357337952,0.6476784348487854
6,ulsan_009117,8,56,0.0,0.5231496691703796,0.5231496691703796,0.5922175645828247
6,ulsan_009117,9,56,0.0,0.4809112548828125,0.4809112548828125,0.5459945201873779
6,ulsan_009117,10,56,0.0357142873108387,0.4492013454437256,0.46583840250968933,0.5068403482437134
6,ulsan_009117,11,56,0.0,0.4117972254753113,0.4117972254753113,0.4751829504966736
6,ulsan_009117,12,56,0.01785714365541935,0.39576032757759094,0.4029560089111328,0.44645044207572937
6,ulsan_009117,13,56,0.0,0.37677639722824097,0.37677639722824097,0.4209570288658142
6,ulsan_009117,14,56,0.0,0.350105345249176,0.350105345249176,0.3982647955417633
6,ulsan_009117,15,56,0.0,0.32842084765434265,0.32842084765434265,0.3747651278972626
6,ulsan_010526,0,69,0.18840579688549042,8.68581771850586,10.702166557312012,14.114415168762207
6,ulsan_010526,1,69,0.18840579688549042,1.677573323249817,2.0670101642608643,4.299781322479248
6,ulsan_010526,2,69,0.043478261679410934,1.1881680488586426,1.242175579071045,1.4724929332733154
6,ulsan_010526,3,69,0.07246376574039459,1.0052907466888428,1.0838291645050049,1.108340859413147
6,ulsan_010526,4,69,0.043478261679410934,0.8336693644523621,0.8715634942054749,0.9223368167877197
6,ulsan_010526,5,69,0.07246376574039459,0.702619194984436,0.7575113773345947,0.8032205104827881
6,ulsan_010526,6,69,0.07246376574039459,0.6334312558174133,0.6829180717468262,0.7136799097061157
6,ulsan_010526,7,69,0.028985507786273956,0.5899514555931091,0.6075620055198669,0.6476784348487854
6,ulsan_010526,8,69,0.014492753893136978,0.5484350919723511,0.5565003752708435,0.5922175645828247
6,ulsan_010526,9,69,0.043478261679410934,0.5029316544532776,0.5257921814918518,0.5459945201873779
6,ulsan_010526,10,69,0.043478261679410934,0.46707651019096375,0.4883072078227997,0.5068403482437134
6,ulsan_010526,11,69,0.043478261679410934,0.43391352891921997,0.45363691449165344,0.4751829504966736
6,ulsan_010526,12,69,0.0,0.40935975313186646,0.40935975313186646,0.44645044207572937
6,ulsan_010526,13,69,0.014492753893136978,0.39059239625930786,0.3963364064693451,0.4209570288658142
6,ulsan_010526,14,69,0.028985507786273956,0.36595577001571655,0.37687981128692627,0.3982647955417633
6,ulsan_010526,15,69,0.028985507786273956,0.3336709439754486,0.3436312675476074,0.3747651278972626
6,ulsan_011947,0,26,0.07692307978868484,9.218239784240723,9.98642635345459,14.114415168762207
6,ulsan_011947,1,26,0.03846153989434242,1.9256724119186401,2.002699375152588,4.299781322479248
6,ulsan_011947,2,26,0.07692307978868484,1.1768797636032104,1.274953007698059,1.4724929332733154
6,ulsan_011947,3,26,0.03846153989434242,0.933364987373352,0.9706995487213135,1.108340859413147
6,ulsan_011947,4,26,0.03846153989434242,0.8051303029060364,0.8373355269432068,0.9223368167877197
6,ulsan_011947,5,26,0.0,0.7249611616134644,0.7249611616134644,0.8032205104827881
6,ulsan_011947,6,26,0.07692307978868484,0.6192408800125122,0.670844316482544,0.7136799097061157
6,ulsan_011947,7,26,0.03846153989434242,0.5511723756790161,0.573219358921051,0.6476784348487854
6,ulsan_011947,8,26,0.0,0.5317223072052002,0.5317223072052002,0.5922175645828247
6,ulsan_011947,9,26,0.0,0.4885178208351135,0.4885178208351135,0.5459945201873779
6,ulsan_011947,10,26,0.0,0.47832149267196655,0.47832149267196655,0.5068403482437134
6,ulsan_011947,11,26,0.07692307978868484,0.39819157123565674,0.4313741624355316,0.4751829504966736
6,ulsan_011947,12,26,0.0,0.4154934585094452,0.4154934585094452,0.44645044207572937
6,ulsan_011947,13,26,0.0,0.3886573612689972,0.3886573612689972,0.4209570288658142
6,ulsan_011947,14,26,0.0,0.37517663836479187,0.37517663836479187,0.3982647955417633
6,ulsan_011947,15,26,0.0,0.34175506234169006,0.34175506234169006,0.3747651278972626
6,ulsan_013408,0,35,0.2571428716182709,7.810937404632568,10.514724731445312,14.114415168762207
6,ulsan_013408,1,35,0.22857142984867096,1.8613307476043701,2.4128363132476807,4.299781322479248
6,ulsan_013408,2,35,0.17142857611179352,1.047189474105835,1.2638490200042725,1.4724929332733154
6,ulsan_013408,3,35,0.11428571492433548,0.8863751888275146,1.000746250152588,1.108340859413147
6,ulsan_013408,4,35,0.08571428805589676,0.7480143904685974,0.8181407451629639,0.9223368167877197
6,ulsan_013408,5,35,0.11428571492433548,0.6812587976455688,0.7691630721092224,0.8032205104827881
6,ulsan_013408,6,35,0.11428571492433548,0.6006248593330383,0.6781247854232788,0.7136799097061157
6,ulsan_013408,7,35,0.08571428805589676,0.5326087474822998,0.5825408697128296,0.6476784348487854
6,ulsan_013408,8,35,0.11428571492433548,0.49152636528015137,0.5549491047859192,0.5922175645828247
6,ulsan_013408,9,35,0.08571428805589676,0.4534805715084076,0.4959943890571594,0.5459945201873779
6,ulsan_013408,10,35,0.11428571492433548,0.408029168844223,0.4606780707836151,0.5068403482437134
6,ulsan_013408,11,35,0.11428571492433548,0.38745737075805664,0.43745186924934387,0.4751829504966736
6,ulsan_013408,12,35,0.1428571492433548,0.35589349269866943,0.415209025144577,0.44645044207572937
6,ulsan_013408,13,35,0.08571428805589676,0.3366346061229706,0.3681941032409668,0.4209570288658142
6,ulsan_013408,14,35,0.1428571492433548,0.3312642276287079,0.38647493720054626,0.3982647955417633
6,ulsan_013408,15,35,0.05714285746216774,0.30881214141845703,0.32752805948257446,0.3747651278972626
6,ulsan_014833,0,32,0.125,9.158647537231445,10.467025756835938,14.114415168762207
6,ulsan_014833,1,32,0.09375,1.9662365913391113,2.169640302658081,4.299781322479248
6,ulsan_014833,2,32,0.0625,1.1439671516418457,1.2202316522598267,1.4724929332733154
6,ulsan_014833,3,32,0.0625,0.8724028468132019,0.9305630922317505,1.108340859413147
6,ulsan_014833,4,32,0.0,0.7878150343894958,0.7878150343894958,0.9223368167877197
6,ulsan_014833,5,32,0.03125,0.6525042057037354,0.6735526919364929,0.8032205104827881
6,ulsan_014833,6,32,0.0625,0.5770875215530396,0.6155601143836975,0.7136799097061157
6,ulsan_014833,7,32,0.03125,0.5595530271530151,0.5776031017303467,0.6476784348487854
6,ulsan_014833,8,32,0.03125,0.5234297513961792,0.5403145551681519,0.5922175645828247
6,ulsan_014833,9,32,0.0,0.48518818616867065,0.48518818616867065,0.5459945201873779
6,ulsan_014833,10,32,0.03125,0.43234217166900635,0.4462887644767761,0.5068403482437134
